% a3 dataset from https://cs.joensuu.fi/sipu/datasets/
%
% I. Kärkkäinen and P. Fränti, "Dynamic local search algorithm for the clustering problem", Research Report A-2002-6
%
@RELATION a3

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50}

@DATA
43997.0,43614.0,15
45602.0,47699.0,15
45323.0,45375.0,15
44009.0,45753.0,15
45568.0,45030.0,15
41393.0,47923.0,15
44731.0,45782.0,15
45463.0,44569.0,15
40980.0,46486.0,15
43674.0,44582.0,15
45222.0,46187.0,15
44653.0,46583.0,15
41685.0,46400.0,15
43546.0,46236.0,15
46164.0,46580.0,15
45144.0,44224.0,15
44657.0,45522.0,15
45636.0,44805.0,15
43893.0,45804.0,15
46325.0,46465.0,15
43637.0,46126.0,15
44980.0,46433.0,15
43154.0,46704.0,15
46369.0,46355.0,15
45492.0,45184.0,15
43310.0,47950.0,15
45171.0,45436.0,15
44134.0,45523.0,15
45170.0,46219.0,15
44343.0,46331.0,15
44628.0,44128.0,15
45053.0,41413.0,15
43236.0,42815.0,15
42442.0,46509.0,15
43759.0,47038.0,15
45990.0,47668.0,15
42589.0,46455.0,15
43547.0,46694.0,15
41543.0,44527.0,15
44149.0,46507.0,15
43133.0,44100.0,15
43126.0,46942.0,15
45410.0,45844.0,15
45070.0,46149.0,15
45122.0,46441.0,15
44795.0,45763.0,15
44955.0,44084.0,15
45013.0,46448.0,15
43759.0,46136.0,15
45917.0,46768.0,15
44147.0,47245.0,15
45202.0,45985.0,15
40567.0,45043.0,21
41319.0,43486.0,21
46559.0,46467.0,15
46176.0,44368.0,15
45222.0,44704.0,15
42722.0,46767.0,15
41645.0,44900.0,15
43028.0,46704.0,15
43797.0,45072.0,15
43056.0,45372.0,15
41745.0,43699.0,15
47649.0,44608.0,15
45236.0,46488.0,15
46727.0,44810.0,15
37419.0,43143.0,21
37688.0,42247.0,21
38376.0,43893.0,21
36237.0,45217.0,21
38722.0,44656.0,21
38742.0,45054.0,21
38421.0,45050.0,21
37021.0,45533.0,21
37149.0,42966.0,21
36392.0,42287.0,21
36035.0,44994.0,21
37456.0,43316.0,21
36940.0,44599.0,21
38839.0,45059.0,21
38276.0,44131.0,21
40551.0,43121.0,21
35426.0,43662.0,21
37080.0,44440.0,21
38532.0,46215.0,21
38633.0,44936.0,21
38642.0,43168.0,21
39339.0,43794.0,21
38452.0,41706.0,21
37408.0,42437.0,21
36730.0,42052.0,21
39154.0,45425.0,21
39714.0,43112.0,21
39198.0,44876.0,21
35566.0,43812.0,21
38652.0,43589.0,21
38257.0,43698.0,21
36061.0,44909.0,21
39127.0,44669.0,21
38187.0,42502.0,21
38313.0,42918.0,21
36147.0,45864.0,21
39845.0,43456.0,21
41604.0,45123.0,15
36236.0,42655.0,21
36689.0,41595.0,21
38541.0,45422.0,21
38141.0,42987.0,21
39051.0,42209.0,21
37956.0,45047.0,21
35422.0,43143.0,21
36552.0,42273.0,21
41287.0,43899.0,21
39519.0,44357.0,21
36873.0,44927.0,21
38370.0,43590.0,21
38020.0,42414.0,21
36792.0,46817.0,21
38472.0,44317.0,21
36964.0,44248.0,21
36798.0,43188.0,21
37909.0,44007.0,21
37898.0,42264.0,21
37621.0,44330.0,21
35834.0,41572.0,21
35738.0,47404.0,24
37356.0,43223.0,21
37533.0,46903.0,21
36513.0,41768.0,21
34472.0,44986.0,21
35499.0,44956.0,21
36848.0,44872.0,21
38384.0,44349.0,21
36227.0,42607.0,21
39468.0,45148.0,21
36477.0,43178.0,21
38840.0,47026.0,21
37168.0,42902.0,21
39130.0,44427.0,21
36148.0,42756.0,21
34465.0,45660.0,21
38121.0,42817.0,21
41173.0,45297.0,15
39118.0,43300.0,21
37594.0,43236.0,21
39978.0,47150.0,21
34263.0,44388.0,21
37344.0,45244.0,21
35668.0,45488.0,21
38895.0,46953.0,21
36736.0,41209.0,21
37139.0,46473.0,21
39769.0,44240.0,21
37555.0,48222.0,24
38628.0,42083.0,21
36138.0,45361.0,21
37989.0,44472.0,21
36908.0,44224.0,21
33901.0,42137.0,21
36302.0,41425.0,21
37457.0,45359.0,21
35407.0,45071.0,21
37611.0,43696.0,21
37488.0,43554.0,21
36494.0,44775.0,21
36028.0,44106.0,21
37862.0,44856.0,21
40421.0,43286.0,21
36328.0,41576.0,21
37066.0,46005.0,21
37452.0,45645.0,21
40608.0,42385.0,21
37533.0,45788.0,21
36006.0,44533.0,21
34763.0,47185.0,24
37961.0,43017.0,21
38628.0,42425.0,21
35529.0,42411.0,21
39743.0,44229.0,21
36956.0,41087.0,21
35990.0,44312.0,21
37781.0,43675.0,21
38162.0,42849.0,21
38631.0,42382.0,21
39806.0,44052.0,21
38792.0,42731.0,21
36207.0,44053.0,21
36670.0,43457.0,21
35812.0,44237.0,21
37933.0,44275.0,21
36655.0,43690.0,21
41421.0,45183.0,15
36624.0,43557.0,21
37216.0,42103.0,21
38471.0,45196.0,21
37423.0,43821.0,21
38879.0,43601.0,21
36314.0,42899.0,21
38046.0,43222.0,21
38334.0,44983.0,21
37281.0,43566.0,21
36633.0,45907.0,21
36104.0,44858.0,21
38928.0,44200.0,21
37878.0,44712.0,21
36730.0,46380.0,21
37712.0,41709.0,21
38167.0,44955.0,21
37277.0,43318.0,21
37223.0,44069.0,21
39717.0,45768.0,21
35514.0,43719.0,21
36436.0,42042.0,21
38171.0,43484.0,21
38156.0,42125.0,21
36941.0,45215.0,21
35579.0,48814.0,24
37634.0,49608.0,24
36225.0,48957.0,24
34355.0,49584.0,24
36650.0,49853.0,24
35241.0,51921.0,24
33990.0,50289.0,24
35412.0,50437.0,24
37225.0,51572.0,24
34150.0,49267.0,24
33253.0,51495.0,24
36105.0,51866.0,24
34822.0,51148.0,24
38237.0,48625.0,24
36039.0,48341.0,24
34297.0,47566.0,24
32678.0,49616.0,24
37350.0,50837.0,24
35002.0,47288.0,24
35272.0,50981.0,24
35964.0,51413.0,24
35483.0,51071.0,24
37530.0,50158.0,24
33031.0,49839.0,24
36249.0,48621.0,24
37262.0,48931.0,24
36821.0,50119.0,24
37033.0,49325.0,24
34168.0,50938.0,24
34843.0,49771.0,24
37561.0,49995.0,24
36796.0,52430.0,24
36192.0,49919.0,24
35770.0,52042.0,24
34686.0,49648.0,24
36048.0,49597.0,24
35565.0,48339.0,24
35546.0,49505.0,24
38017.0,49279.0,24
37639.0,51837.0,24
35339.0,47420.0,24
38382.0,50918.0,24
35671.0,48294.0,24
33398.0,51137.0,24
37861.0,51564.0,24
32927.0,49254.0,24
35706.0,52352.0,24
37843.0,47251.0,21
36509.0,47537.0,24
36854.0,51151.0,24
35189.0,50295.0,24
38406.0,50159.0,24
34709.0,49183.0,24
37294.0,50423.0,24
35400.0,49266.0,24
36094.0,47907.0,24
38961.0,50227.0,24
35159.0,50779.0,24
35939.0,49289.0,24
38855.0,49311.0,24
35227.0,48318.0,24
35781.0,49561.0,24
37371.0,50259.0,24
35080.0,47863.0,24
34416.0,49861.0,24
34118.0,47242.0,24
37140.0,50855.0,24
34842.0,51826.0,24
36632.0,50048.0,24
35660.0,50287.0,24
35736.0,50946.0,24
36861.0,48856.0,24
36427.0,47279.0,24
36048.0,49799.0,24
35227.0,50595.0,24
33610.0,47960.0,24
34968.0,49788.0,24
34845.0,46900.0,24
35024.0,48489.0,24
36339.0,51173.0,24
34466.0,48775.0,24
38087.0,50225.0,24
36443.0,51660.0,24
33720.0,49736.0,24
35539.0,50166.0,24
35419.0,49363.0,24
35945.0,49817.0,24
36246.0,51152.0,24
36307.0,50278.0,24
36381.0,52770.0,24
36988.0,51376.0,24
36844.0,49197.0,24
35763.0,53479.0,24
34452.0,49372.0,24
36683.0,51494.0,24
34557.0,49672.0,24
37730.0,52956.0,24
36351.0,49891.0,24
33688.0,51396.0,24
35642.0,50452.0,24
33588.0,49671.0,24
34530.0,49906.0,24
33187.0,50018.0,24
32941.0,47506.0,26
37958.0,47446.0,24
34185.0,51296.0,24
31544.0,51040.0,24
34534.0,50571.0,24
33711.0,49295.0,24
35069.0,49627.0,24
36077.0,51330.0,24
34309.0,50421.0,24
34612.0,50949.0,24
37262.0,49369.0,24
37673.0,49210.0,24
37296.0,49056.0,24
35860.0,51362.0,24
36089.0,50994.0,24
32563.0,49750.0,24
34552.0,51425.0,24
36578.0,48187.0,24
36380.0,52882.0,24
34179.0,51422.0,24
37032.0,49709.0,24
32539.0,50210.0,24
35552.0,48305.0,24
37884.0,50585.0,24
34466.0,50054.0,24
36875.0,49080.0,24
34891.0,51236.0,24
36511.0,50864.0,24
34829.0,50197.0,24
36892.0,52297.0,24
35829.0,51420.0,24
34882.0,52761.0,24
34294.0,51247.0,24
35103.0,50857.0,24
37587.0,52358.0,24
34707.0,50043.0,24
36536.0,50600.0,24
36059.0,49522.0,24
37330.0,47493.0,24
36155.0,46086.0,21
35458.0,49189.0,24
38302.0,47823.0,24
34539.0,48042.0,24
35942.0,48277.0,24
34071.0,46853.0,24
37009.0,50665.0,24
38026.0,49433.0,24
30675.0,45875.0,26
30226.0,45636.0,26
28960.0,43900.0,26
29217.0,46188.0,26
30475.0,46664.0,26
31713.0,42464.0,26
33218.0,47967.0,24
29143.0,44064.0,26
28126.0,45449.0,26
30038.0,41895.0,26
30739.0,46310.0,26
29558.0,46597.0,26
31896.0,46740.0,26
30517.0,46707.0,26
29210.0,43704.0,26
28471.0,44259.0,26
29530.0,46416.0,26
30682.0,45890.0,26
29819.0,47338.0,26
30642.0,44576.0,26
31737.0,43229.0,26
27470.0,46279.0,26
29989.0,43024.0,26
30491.0,41203.0,26
31052.0,44147.0,26
32661.0,43644.0,26
30196.0,46361.0,26
31796.0,47101.0,26
31503.0,46222.0,26
35614.0,43967.0,21
28084.0,44238.0,26
30778.0,45509.0,26
31788.0,45290.0,26
33695.0,46149.0,26
30676.0,44504.0,26
30775.0,47047.0,26
33363.0,45845.0,26
30177.0,45673.0,26
30718.0,44320.0,26
32597.0,45301.0,26
32054.0,44723.0,26
30608.0,45304.0,26
30150.0,45514.0,26
29362.0,47441.0,26
28155.0,45255.0,26
32486.0,45285.0,26
31524.0,44845.0,26
32405.0,46570.0,26
31145.0,45032.0,26
30406.0,42221.0,26
30378.0,43157.0,26
31392.0,45745.0,26
31258.0,45528.0,26
30153.0,43073.0,26
31803.0,46564.0,26
32331.0,43438.0,26
28880.0,45886.0,26
29106.0,43182.0,26
30371.0,41309.0,26
30169.0,46439.0,26
31402.0,46870.0,26
29600.0,45499.0,26
30568.0,47317.0,26
31713.0,45798.0,26
30308.0,43899.0,26
30056.0,46474.0,26
31518.0,45790.0,26
31378.0,46911.0,26
28892.0,44763.0,26
30089.0,44084.0,26
31846.0,45640.0,26
31451.0,44728.0,26
31792.0,46103.0,26
30975.0,44646.0,26
31857.0,46295.0,26
31927.0,45410.0,26
