% a1 dataset from https://cs.joensuu.fi/sipu/datasets/
%
% I. Kärkkäinen and P. Fränti, "Dynamic local search algorithm for the clustering problem", Research Report A-2002-6
%
@RELATION a1

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@DATA
44478.0,46315.0,7
44520.0,46484.0,7
46371.0,47909.0,7
42904.0,44785.0,7
44901.0,44409.0,7
43361.0,48159.0,7
43714.0,43305.0,7
44492.0,45977.0,7
43671.0,47848.0,7
43629.0,46252.0,7
45612.0,47971.0,7
44877.0,48055.0,7
44762.0,46708.0,7
46340.0,45960.0,7
42187.0,44860.0,7
42896.0,46268.0,7
44691.0,46276.0,7
42616.0,48423.0,7
44100.0,44734.0,7
45893.0,47567.0,7
45486.0,44940.0,7
46071.0,50218.0,7
46857.0,48357.0,7
46050.0,46610.0,7
44886.0,47155.0,7
45351.0,45046.0,7
44677.0,47921.0,7
45206.0,46504.0,7
44977.0,46050.0,7
46042.0,47659.0,7
44793.0,47895.0,7
45298.0,46876.0,7
42300.0,46449.0,7
45015.0,44653.0,7
46676.0,46171.0,7
45440.0,45988.0,7
46055.0,47085.0,7
44201.0,48116.0,7
45308.0,45173.0,7
46229.0,46865.0,7
45738.0,46899.0,7
43439.0,43985.0,7
42348.0,46774.0,7
45146.0,47690.0,7
46211.0,44206.0,7
44565.0,44177.0,7
46191.0,48317.0,7
45909.0,45961.0,7
44577.0,46345.0,7
46157.0,45612.0,7
41927.0,48543.0,7
45309.0,46374.0,7
46051.0,45145.0,7
41508.0,47088.0,7
44238.0,45158.0,7
45806.0,46785.0,7
45230.0,47186.0,7
42223.0,47000.0,7
44108.0,46834.0,7
46761.0,47183.0,7
45727.0,44795.0,7
45234.0,46110.0,7
46226.0,45384.0,7
44460.0,46396.0,7
46924.0,47066.0,7
44201.0,46722.0,7
45562.0,47033.0,7
43711.0,47308.0,7
46969.0,46954.0,7
46080.0,45768.0,7
43869.0,48571.0,7
45755.0,46024.0,7
44704.0,46111.0,7
45754.0,46817.0,7
44916.0,46930.0,7
45205.0,44698.0,7
45636.0,41946.0,7
43794.0,43368.0,7
42990.0,47111.0,7
44324.0,47646.0,7
46585.0,48285.0,7
43138.0,47056.0,7
44109.0,47298.0,7
42078.0,45102.0,7
44719.0,47108.0,7
43690.0,44669.0,7
43682.0,47550.0,7
45997.0,46437.0,7
45652.0,46746.0,7
45705.0,47041.0,7
45374.0,46355.0,7
45536.0,44653.0,7
45595.0,47049.0,7
44325.0,46733.0,7
46511.0,47373.0,7
44717.0,47856.0,7
45786.0,46580.0,7
41089.0,45626.0,8
41851.0,44047.0,7
47162.0,47068.0,7
46773.0,44941.0,7
45806.0,45282.0,7
43274.0,47372.0,7
42182.0,45481.0,7
43583.0,47308.0,7
44362.0,45655.0,7
43611.0,45959.0,7
42283.0,44263.0,7
48266.0,45184.0,7
45821.0,47089.0,7
47332.0,45389.0,7
37900.0,43700.0,8
38172.0,42792.0,8
38870.0,44459.0,8
36702.0,45802.0,8
39220.0,45233.0,8
39240.0,45636.0,8
38915.0,45632.0,8
37496.0,46121.0,8
37626.0,43520.0,8
36859.0,42832.0,8
36497.0,45576.0,8
37937.0,43875.0,8
37414.0,45176.0,8
39339.0,45642.0,8
38768.0,44701.0,8
41073.0,43678.0,8
35880.0,44226.0,8
37556.0,45014.0,8
39028.0,46813.0,8
39129.0,45517.0,8
39139.0,43725.0,8
39846.0,44359.0,8
38946.0,42243.0,8
37889.0,42985.0,8
37202.0,42594.0,8
39657.0,46012.0,8
40225.0,43669.0,8
39702.0,45456.0,8
36022.0,44378.0,8
39149.0,44151.0,8
38749.0,44262.0,8
36524.0,45489.0,8
39630.0,45246.0,8
38678.0,43050.0,8
38805.0,43472.0,8
36611.0,46457.0,8
40358.0,44017.0,8
42141.0,45706.0,7
36701.0,43206.0,8
37160.0,42132.0,8
39036.0,46009.0,8
38631.0,43541.0,8
39553.0,42753.0,8
38443.0,45629.0,8
35876.0,43700.0,8
37021.0,42818.0,8
41819.0,44466.0,7
40028.0,44930.0,8
37346.0,45508.0,8
38863.0,44153.0,8
38508.0,42962.0,8
37264.0,47422.0,8
38967.0,44890.0,8
37439.0,44820.0,8
37270.0,43745.0,8
38396.0,44576.0,8
38385.0,42809.0,8
38104.0,44902.0,8
36294.0,42107.0,8
36196.0,48017.0,10
37836.0,43781.0,8
38015.0,47510.0,8
36982.0,42306.0,8
34913.0,45567.0,8
35954.0,45537.0,8
37321.0,45452.0,8
38878.0,44922.0,8
36692.0,43157.0,8
39976.0,45731.0,8
36945.0,43736.0,8
39339.0,47635.0,8
37645.0,43455.0,8
39633.0,45001.0,8
36611.0,43308.0,8
34906.0,46250.0,8
38611.0,43370.0,8
41704.0,45883.0,7
39621.0,43859.0,8
38077.0,43794.0,8
40492.0,47761.0,8
34702.0,44962.0,8
37823.0,45829.0,8
36125.0,46077.0,8
39395.0,47560.0,8
37207.0,41740.0,8
37616.0,47074.0,8
40281.0,44811.0,8
38038.0,48847.0,10
39125.0,42626.0,8
36602.0,45948.0,8
38478.0,45047.0,8
37382.0,44795.0,8
34334.0,42680.0,8
36768.0,41959.0,8
37938.0,45945.0,8
35861.0,45653.0,8
38094.0,44260.0,8
37969.0,44116.0,8
36962.0,45354.0,8
36490.0,44675.0,8
38348.0,45436.0,8
40941.0,43844.0,8
36794.0,42112.0,8
37542.0,46600.0,8
37933.0,46235.0,8
41131.0,42932.0,8
38015.0,46380.0,8
36468.0,45109.0,8
35208.0,47795.0,10
38449.0,43572.0,8
39124.0,42972.0,8
35984.0,42959.0,8
40255.0,44800.0,8
37430.0,41616.0,8
36451.0,44885.0,8
38267.0,44239.0,8
38653.0,43402.0,8
39128.0,42928.0,8
40318.0,44621.0,8
39291.0,43282.0,8
36671.0,44622.0,8
37140.0,44018.0,8
36271.0,44809.0,8
38421.0,44847.0,8
37125.0,44254.0,8
41955.0,45767.0,7
37094.0,44119.0,8
37694.0,42646.0,8
38965.0,45780.0,8
37904.0,44387.0,8
39379.0,44164.0,8
36780.0,43453.0,8
38535.0,43780.0,8
38827.0,45565.0,8
37760.0,44128.0,8
37103.0,46501.0,8
36567.0,45438.0,8
39429.0,44771.0,8
38365.0,45290.0,8
37201.0,46980.0,8
38197.0,42246.0,8
38657.0,45536.0,8
37755.0,43877.0,8
37701.0,44638.0,8
40228.0,46360.0,8
35969.0,44284.0,8
36903.0,42584.0,8
38661.0,44045.0,8
38646.0,42669.0,8
37416.0,45799.0,8
36035.0,49446.0,10
38117.0,50251.0,10
36690.0,49591.0,10
34794.0,50227.0,10
37120.0,50499.0,10
35693.0,52595.0,10
34424.0,50941.0,10
35866.0,51091.0,10
37703.0,52241.0,10
34587.0,49905.0,10
33678.0,52163.0,10
36568.0,52539.0,10
35268.0,51811.0,10
38729.0,49255.0,10
36501.0,48967.0,10
34736.0,48182.0,10
33096.0,50259.0,10
37830.0,51496.0,10
35451.0,47900.0,10
35724.0,51642.0,10
36425.0,52080.0,10
35938.0,51733.0,10
38012.0,50808.0,10
33453.0,50485.0,10
36714.0,49251.0,10
37741.0,49565.0,10
37294.0,50769.0,10
37509.0,49964.0,10
34605.0,51599.0,10
35289.0,50416.0,10
38044.0,50643.0,10
37268.0,53110.0,10
36656.0,50566.0,10
36229.0,52718.0,10
35130.0,50291.0,10
36510.0,50240.0,10
36021.0,48965.0,10
36001.0,50147.0,10
38506.0,49918.0,10
38123.0,52510.0,10
35792.0,48033.0,10
38875.0,51578.0,10
36128.0,48920.0,10
33825.0,51800.0,10
38347.0,52233.0,10
33348.0,49892.0,10
36163.0,53031.0,10
38329.0,47862.0,8
36978.0,48153.0,10
37327.0,51814.0,10
35640.0,50947.0,10
38899.0,50810.0,10
35153.0,49820.0,10
37773.0,51076.0,10
35854.0,49904.0,10
36557.0,48528.0,10
39462.0,50878.0,10
35609.0,51438.0,10
36400.0,49928.0,10
39355.0,49950.0,10
35678.0,48944.0,10
36240.0,50203.0,10
37851.0,50911.0,10
35529.0,48483.0,10
34856.0,50507.0,10
34555.0,47854.0,10
37617.0,51514.0,10
35288.0,52498.0,10
37102.0,50697.0,10
36117.0,50939.0,10
36195.0,51606.0,10
37334.0,49489.0,10
36894.0,47891.0,10
36510.0,50444.0,10
35679.0,51251.0,10
34039.0,48581.0,10
35416.0,50433.0,10
35292.0,47507.0,10
35473.0,49117.0,10
36805.0,51837.0,10
34907.0,49407.0,10
38576.0,50876.0,10
36911.0,52330.0,10
34151.0,50380.0,10
35994.0,50817.0,10
35873.0,50003.0,10
36406.0,50463.0,10
36711.0,51816.0,10
36773.0,50930.0,10
36847.0,53455.0,10
37462.0,52043.0,10
37317.0,49835.0,10
36221.0,54174.0,10
34893.0,50011.0,10
37153.0,52163.0,10
34999.0,50316.0,10
38215.0,53643.0,10
36818.0,50538.0,10
34119.0,52062.0,10
36099.0,51107.0,10
34017.0,50315.0,10
34972.0,50553.0,10
33611.0,50666.0,10
33361.0,48121.0,12
38446.0,48060.0,10
34622.0,51962.0,10
31946.0,51702.0,10
34976.0,51227.0,10
34143.0,49934.0,10
35518.0,50270.0,10
36539.0,51996.0,10
34748.0,51075.0,10
35055.0,51610.0,10
37740.0,50009.0,10
38157.0,49848.0,10
37775.0,49692.0,10
36319.0,52029.0,10
36552.0,51655.0,10
32979.0,50394.0,10
34994.0,52092.0,10
37047.0,48811.0,10
36847.0,53569.0,10
34617.0,52089.0,10
37507.0,50353.0,10
32954.0,50861.0,10
36008.0,48930.0,10
38371.0,51242.0,10
34908.0,50703.0,10
37348.0,49716.0,10
35338.0,51900.0,10
36979.0,51524.0,10
35275.0,50848.0,10
37365.0,52976.0,10
36288.0,52087.0,10
35328.0,53446.0,10
34733.0,51912.0,10
35553.0,51517.0,10
38070.0,53037.0,10
35152.0,50692.0,10
37005.0,51257.0,10
36522.0,50164.0,10
37810.0,48108.0,10
36619.0,46682.0,8
35912.0,49827.0,10
38795.0,48442.0,10
34981.0,48664.0,10
36403.0,48903.0,10
34507.0,47459.0,10
37485.0,51322.0,10
38515.0,50074.0,10
31066.0,46469.0,12
30611.0,46226.0,12
29328.0,44467.0,12
29589.0,46786.0,12
30863.0,47267.0,12
32118.0,43011.0,12
33642.0,48588.0,10
29513.0,44633.0,12
28483.0,46037.0,12
30420.0,42435.0,12
31130.0,46909.0,12
29934.0,47200.0,12
32303.0,47345.0,12
30906.0,47311.0,12
29581.0,44268.0,12
28832.0,44831.0,12
29906.0,47016.0,12
31073.0,46483.0,12
30198.0,47951.0,12
31032.0,45152.0,12
32141.0,43787.0,12
27818.0,46878.0,12
30370.0,43579.0,12
30879.0,41734.0,12
31448.0,44717.0,12
33078.0,44208.0,12
30581.0,46960.0,12
32202.0,47711.0,12
31905.0,46820.0,12
36071.0,44535.0,8
28440.0,44810.0,12
31170.0,46097.0,12
32193.0,45876.0,12
34126.0,46746.0,12
31067.0,45079.0,12
31167.0,47656.0,12
33790.0,46438.0,12
30561.0,46264.0,12
31109.0,44892.0,12
33014.0,45886.0,12
32463.0,45301.0,12
30997.0,45889.0,12
30534.0,46102.0,12
29735.0,48055.0,12
28512.0,45840.0,12
32901.0,45871.0,12
31926.0,45424.0,12
32819.0,47173.0,12
31542.0,45614.0,12
30793.0,42766.0,12
30764.0,43714.0,12
31793.0,46337.0,12
31657.0,46117.0,12
30537.0,43629.0,12
32209.0,47167.0,12
32744.0,43999.0,12
29246.0,46479.0,12
29476.0,43739.0,12
30758.0,41842.0,12
30553.0,47040.0,12
31802.0,47476.0,12
29976.0,46087.0,12
30957.0,47930.0,12
32118.0,46390.0,12
30694.0,44466.0,12
30439.0,47075.0,12
31920.0,46382.0,12
31778.0,47518.0,12
29259.0,45342.0,12
30472.0,44653.0,12
32252.0,46230.0,12
31852.0,45306.0,12
32198.0,46699.0,12
31370.0,45222.0,12
32264.0,46894.0,12
32335.0,45997.0,12
31154.0,45908.0,12
28736.0,40792.0,12
29679.0,46301.0,12
32210.0,46786.0,12
31213.0,43528.0,12
31291.0,44107.0,12
31127.0,47321.0,12
28118.0,44775.0,12
31119.0,46055.0,12
29705.0,47057.0,12
