% a2 dataset from https://cs.joensuu.fi/sipu/datasets/
%
% I. Kärkkäinen and P. Fränti, "Dynamic local search algorithm for the clustering problem", Research Report A-2002-6
%
@RELATION a2

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35}

@DATA
54385.0,42851.0,6
53719.0,41851.0,6
56661.0,40693.0,6
54461.0,41699.0,6
53281.0,43550.0,6
53105.0,43114.0,6
51737.0,40814.0,6
50511.0,45158.0,8
56075.0,43071.0,6
55576.0,41873.0,6
54356.0,42479.0,6
54014.0,43208.0,6
54239.0,41432.0,6
56462.0,42733.0,6
53340.0,39854.0,6
55692.0,42420.0,6
55367.0,43043.0,6
53716.0,44044.0,6
51634.0,41676.0,6
56679.0,42675.0,6
54172.0,41958.0,6
51823.0,40542.0,6
53576.0,42596.0,6
55265.0,39986.0,6
52639.0,41267.0,6
54347.0,42795.0,6
53612.0,42060.0,6
53398.0,43770.0,6
49899.0,48712.0,8
50062.0,49584.0,8
49344.0,47683.0,8
50670.0,46231.0,8
53288.0,48577.0,8
52169.0,49412.0,8
51152.0,46601.0,8
50763.0,49169.0,8
49126.0,46607.0,8
50904.0,49470.0,8
50881.0,47814.0,8
53902.0,49665.0,8
50462.0,47490.0,8
52624.0,50362.0,8
51021.0,48653.0,8
50826.0,48127.0,8
51805.0,49498.0,8
52195.0,49730.0,8
53579.0,47959.0,8
50801.0,48595.0,8
51406.0,49935.0,8
50128.0,50181.0,8
52315.0,49319.0,8
51436.0,48575.0,8
50422.0,49794.0,8
49230.0,49949.0,8
50468.0,48101.0,8
52922.0,47579.0,8
50211.0,47660.0,8
50048.0,46949.0,8
51858.0,49406.0,8
51096.0,48445.0,8
49520.0,49471.0,8
50393.0,50758.0,8
51586.0,46956.0,8
54046.0,46829.0,8
50415.0,50077.0,8
52875.0,46329.0,8
50095.0,50565.0,8
50470.0,51527.0,8
48995.0,47894.0,8
53082.0,48779.0,8
49852.0,50340.0,8
52092.0,49784.0,8
50817.0,50224.0,8
49486.0,49476.0,8
49049.0,47984.0,8
48535.0,46223.0,8
51012.0,48233.0,8
49587.0,48428.0,8
52464.0,47550.0,8
49969.0,48068.0,8
52681.0,47241.0,8
52638.0,48501.0,8
52221.0,48520.0,8
52812.0,47526.0,8
49778.0,47221.0,8
50719.0,47508.0,8
50193.0,49198.0,8
50687.0,48010.0,8
51946.0,46605.0,8
52617.0,49342.0,8
52617.0,49460.0,8
50676.0,47882.0,8
51860.0,47899.0,8
48536.0,49021.0,8
51504.0,49603.0,8
51653.0,48685.0,8
48525.0,47944.0,8
50002.0,49200.0,8
50184.0,49458.0,8
53053.0,49269.0,8
50042.0,49853.0,8
50696.0,46255.0,8
50300.0,48715.0,8
51437.0,48623.0,8
51379.0,48160.0,8
51144.0,47263.0,8
50876.0,49734.0,8
51413.0,46135.0,8
50533.0,49789.0,8
51135.0,47611.0,8
51320.0,49118.0,8
52559.0,52735.0,8
52221.0,48011.0,8
53397.0,48783.0,8
51245.0,50137.0,8
50507.0,50951.0,8
51487.0,49624.0,8
48837.0,48575.0,8
50652.0,48996.0,8
49663.0,50428.0,8
49419.0,45147.0,8
49601.0,47857.0,8
48350.0,47100.0,8
48039.0,50185.0,8
50893.0,51127.0,8
50739.0,49679.0,8
52081.0,49489.0,8
51496.0,46588.0,8
50435.0,48231.0,8
51497.0,47766.0,8
51939.0,49800.0,8
50580.0,48511.0,8
49809.0,50064.0,8
51722.0,48853.0,8
50358.0,47959.0,8
50638.0,48026.0,8
51885.0,49564.0,8
52500.0,51313.0,8
53006.0,51319.0,8
50172.0,47860.0,8
50014.0,49077.0,8
48904.0,50964.0,8
52581.0,48207.0,8
50885.0,47744.0,8
51145.0,51511.0,8
52560.0,50814.0,8
48720.0,48943.0,8
50949.0,48339.0,8
47763.0,47492.0,8
48093.0,48847.0,8
50277.0,49607.0,8
49807.0,48319.0,8
52226.0,49015.0,8
52224.0,49464.0,8
49725.0,48980.0,8
50350.0,48070.0,8
50925.0,48541.0,8
51546.0,49680.0,8
51152.0,48744.0,8
49375.0,48754.0,8
49329.0,44378.0,8
50618.0,50504.0,8
49498.0,47624.0,8
50908.0,47596.0,8
51427.0,48795.0,8
53081.0,49230.0,8
52021.0,50652.0,8
50696.0,49628.0,8
51443.0,48057.0,8
52385.0,48925.0,8
50587.0,48838.0,8
48529.0,46961.0,8
50929.0,52530.0,8
50067.0,49584.0,8
52239.0,50403.0,8
51380.0,46816.0,8
49541.0,47532.0,8
49049.0,50053.0,8
58870.0,45226.0,2
59374.0,44507.0,2
59253.0,49893.0,3
61300.0,45277.0,2
61653.0,43778.0,2
59953.0,45389.0,2
60861.0,44796.0,2
61930.0,46257.0,2
58671.0,45183.0,2
60593.0,45861.0,2
58420.0,44781.0,2
61855.0,46137.0,2
61133.0,44700.0,2
61112.0,45484.0,2
63134.0,47142.0,2
61235.0,45053.0,2
57496.0,45405.0,2
60372.0,44439.0,2
60705.0,46366.0,2
61213.0,48245.0,2
58256.0,46216.0,2
59183.0,46253.0,2
60289.0,45788.0,2
59207.0,45335.0,2
62701.0,44788.0,2
59882.0,44607.0,2
61121.0,48956.0,3
57415.0,44881.0,2
57903.0,47229.0,2
59331.0,42999.0,2
60571.0,46112.0,2
60784.0,47752.0,2
58268.0,45701.0,2
60763.0,45925.0,2
62447.0,45235.0,2
60465.0,48014.0,2
59590.0,45610.0,2
59217.0,47651.0,2
62097.0,44621.0,2
58634.0,43703.0,2
61102.0,46312.0,2
61878.0,47010.0,2
61314.0,45663.0,2
60249.0,47899.0,2
59325.0,48978.0,3
59029.0,43137.0,2
60709.0,43461.0,2
57817.0,45498.0,2
61299.0,47746.0,2
59362.0,45997.0,2
62307.0,45105.0,2
60231.0,47183.0,2
59998.0,46912.0,2
60739.0,45570.0,2
61708.0,45883.0,2
59066.0,46619.0,2
58730.0,46803.0,2
57717.0,48281.0,2
57203.0,47382.0,2
58348.0,48287.0,2
60470.0,45476.0,2
58924.0,46965.0,2
58862.0,46266.0,2
59400.0,47672.0,2
60414.0,45052.0,2
61598.0,45003.0,2
58813.0,47990.0,2
60992.0,44265.0,2
59974.0,44364.0,2
61145.0,45932.0,2
60710.0,45087.0,2
58694.0,46824.0,2
59850.0,46681.0,2
58608.0,47945.0,2
58911.0,46230.0,2
61417.0,43176.0,2
59191.0,45551.0,2
58485.0,43415.0,2
62141.0,43026.0,2
63370.0,45884.0,2
58197.0,44714.0,2
61331.0,43082.0,2
60972.0,44250.0,2
60424.0,43917.0,2
62171.0,44736.0,2
59684.0,46141.0,2
60644.0,45680.0,2
59411.0,48115.0,2
59823.0,44185.0,2
62181.0,49244.0,3
60035.0,45759.0,2
58759.0,46105.0,2
60797.0,47826.0,2
62939.0,44089.0,2
61491.0,48260.0,2
62262.0,46903.0,2
59795.0,44489.0,2
61395.0,46119.0,2
58232.0,46796.0,2
57976.0,45578.0,2
61077.0,45880.0,2
61777.0,47582.0,2
62496.0,43916.0,2
60479.0,45423.0,2
58601.0,47656.0,2
61032.0,44031.0,2
58181.0,46222.0,2
59356.0,45572.0,2
55896.0,47225.0,2
59692.0,44645.0,2
60897.0,44915.0,2
59337.0,42941.0,2
57962.0,46260.0,2
57813.0,45740.0,2
59822.0,47324.0,2
61761.0,48521.0,2
61106.0,45858.0,2
60987.0,46482.0,2
61157.0,45321.0,2
61543.0,46490.0,2
57516.0,45058.0,2
60514.0,47708.0,2
58018.0,42944.0,2
62275.0,46474.0,2
62269.0,47075.0,2
59431.0,46355.0,2
59818.0,45806.0,2
58318.0,47500.0,2
60973.0,43825.0,2
58218.0,44486.0,2
60205.0,46653.0,2
60403.0,46465.0,2
60188.0,45957.0,2
59305.0,44215.0,2
60642.0,46219.0,2
61794.0,45089.0,2
60606.0,47553.0,2
61284.0,45441.0,2
61676.0,45255.0,2
59277.0,44809.0,2
59148.0,47748.0,2
61285.0,44544.0,2
59927.0,45471.0,2
59855.0,45241.0,2
62672.0,43501.0,2
61648.0,47644.0,2
61623.0,44381.0,2
60987.0,48401.0,2
60802.0,47068.0,2
61971.0,46440.0,2
59182.0,50285.0,3
59748.0,52499.0,3
58046.0,53129.0,3
61496.0,51630.0,3
57852.0,53639.0,3
59985.0,54614.0,3
57490.0,50448.0,3
59352.0,48444.0,2
58417.0,52216.0,3
60418.0,51972.0,3
58854.0,52919.0,3
60774.0,53105.0,3
61213.0,49916.0,3
55095.0,52085.0,3
57194.0,52148.0,3
61975.0,52117.0,3
58438.0,51888.0,3
59017.0,51283.0,3
60119.0,54375.0,3
59899.0,50243.0,3
62409.0,53289.0,3
59807.0,48360.0,2
60373.0,53833.0,3
60248.0,51796.0,3
60684.0,53227.0,3
61369.0,51251.0,3
58147.0,53037.0,3
59753.0,52591.0,3
60652.0,51129.0,3
59461.0,51341.0,3
58158.0,49589.0,3
61310.0,49722.0,3
59200.0,52802.0,3
59593.0,51890.0,3
56593.0,51088.0,3
59163.0,55436.0,3
60981.0,52675.0,3
60806.0,52983.0,3
59334.0,48886.0,3
57234.0,52296.0,3
62246.0,51019.0,3
60982.0,50994.0,3
61562.0,49999.0,3
59552.0,50865.0,3
59088.0,53114.0,3
59087.0,49401.0,3
57564.0,52301.0,3
61744.0,53939.0,3
58386.0,54126.0,3
60678.0,50751.0,3
57622.0,49400.0,3
60525.0,50455.0,3
59770.0,52990.0,3
59152.0,52109.0,3
58007.0,51251.0,3
60072.0,51501.0,3
61512.0,52776.0,3
60005.0,50898.0,3
60165.0,49050.0,3
59865.0,51003.0,3
58335.0,50170.0,3
58052.0,52197.0,3
62430.0,53034.0,3
60343.0,52190.0,3
59949.0,51416.0,3
60403.0,53557.0,3
57196.0,52798.0,3
60011.0,49886.0,3
57242.0,49888.0,3
56580.0,50897.0,3
56608.0,53024.0,3
58583.0,52766.0,3
58547.0,53001.0,3
62336.0,54289.0,3
64691.0,50948.0,3
57681.0,51657.0,3
60945.0,52204.0,3
58014.0,53809.0,3
61347.0,49963.0,3
60564.0,52271.0,3
59474.0,51569.0,3
59922.0,51370.0,3
60617.0,52220.0,3
58855.0,51176.0,3
57548.0,53060.0,3
57486.0,51799.0,3
62641.0,51926.0,3
59666.0,52447.0,3
61682.0,51161.0,3
58859.0,51826.0,3
59471.0,50576.0,3
59316.0,50743.0,3
58702.0,51112.0,3
58906.0,50218.0,3
58633.0,54156.0,3
59252.0,49744.0,3
62330.0,52499.0,3
60574.0,51754.0,3
60484.0,51739.0,3
60563.0,49392.0,3
60013.0,52410.0,3
57890.0,53523.0,3
59797.0,51090.0,3
58670.0,51762.0,3
60313.0,49557.0,3
56378.0,51069.0,3
58622.0,50401.0,3
58860.0,51752.0,3
61255.0,52264.0,3
58647.0,53533.0,3
62442.0,52636.0,3
61004.0,52248.0,3
56054.0,52169.0,3
60445.0,52542.0,3
59447.0,51355.0,3
58059.0,53563.0,3
57587.0,52335.0,3
60038.0,53227.0,3
59047.0,53225.0,3
60163.0,52927.0,3
57061.0,49822.0,3
58286.0,52031.0,3
59838.0,50740.0,3
60235.0,50875.0,3
59972.0,50086.0,3
61787.0,53406.0,3
60086.0,50479.0,3
59818.0,50359.0,3
59427.0,51337.0,3
59379.0,48500.0,2
58801.0,52767.0,3
58936.0,51829.0,3
58176.0,53199.0,3
59128.0,50589.0,3
59307.0,52419.0,3
61265.0,51193.0,3
59533.0,51023.0,3
60657.0,50999.0,3
57791.0,52937.0,3
60801.0,50837.0,3
60502.0,53335.0,3
60320.0,49012.0,3
59457.0,52582.0,3
58792.0,52100.0,3
57652.0,51718.0,3
57388.0,51212.0,3
58281.0,54245.0,3
62349.0,52922.0,3
57964.0,48880.0,3
59620.0,52129.0,3
43478.0,45608.0,11
45419.0,45927.0,11
46656.0,46590.0,11
45018.0,45803.0,11
43759.0,44307.0,11
42188.0,44864.0,11
43054.0,45478.0,11
45434.0,43766.0,11
44946.0,42258.0,11
43835.0,45332.0,11
43462.0,45636.0,11
44202.0,45854.0,11
45537.0,45294.0,11
44871.0,46713.0,11
43519.0,46607.0,11
45255.0,49117.0,11
45792.0,44032.0,11
43714.0,42881.0,11
44310.0,46642.0,11
45233.0,43756.0,11
44444.0,44968.0,11
43338.0,46099.0,11
42970.0,46238.0,11
41967.0,46740.0,11
44441.0,45522.0,11
44777.0,44263.0,11
44436.0,47374.0,11
43155.0,45637.0,11
45590.0,45829.0,11
44781.0,45786.0,11
43601.0,46919.0,11
46305.0,45959.0,11
41869.0,44010.0,11
43346.0,44722.0,11
42205.0,44895.0,11
44128.0,43566.0,11
42729.0,46022.0,11
44993.0,47285.0,11
43292.0,46926.0,11
43911.0,45724.0,11
43953.0,45891.0,11
45779.0,47297.0,11
42357.0,44214.0,11
44328.0,43843.0,11
42809.0,47544.0,11
43157.0,42754.0,11
43925.0,45390.0,11
43115.0,47237.0,11
43073.0,45662.0,11
45030.0,47358.0,11
44305.0,47441.0,11
44191.0,46111.0,11
45748.0,45373.0,11
41650.0,44288.0,11
42350.0,45677.0,11
44121.0,45686.0,11
42073.0,47804.0,11
43537.0,44164.0,11
45307.0,46959.0,11
44906.0,44367.0,11
45483.0,49576.0,11
46259.0,47739.0,11
45462.0,46015.0,11
44314.0,46552.0,11
44773.0,44472.0,11
44108.0,47308.0,11
44630.0,45910.0,11
44403.0,45462.0,11
45455.0,47051.0,11
44222.0,47283.0,11
44720.0,46277.0,11
41762.0,45856.0,11
44441.0,44084.0,11
46080.0,45581.0,11
44860.0,45401.0,11
45467.0,46484.0,11
43637.0,47501.0,11
44730.0,44597.0,11
45639.0,46267.0,11
45155.0,46300.0,11
42885.0,43424.0,11
41809.0,46177.0,11
44570.0,47080.0,11
45621.0,43643.0,11
43997.0,43614.0,11
45602.0,47699.0,11
45323.0,45375.0,11
44009.0,45753.0,11
45568.0,45030.0,11
41393.0,47923.0,11
44731.0,45782.0,11
45463.0,44569.0,11
40980.0,46486.0,11
43674.0,44582.0,11
45222.0,46187.0,11
44653.0,46583.0,11
41685.0,46400.0,11
43546.0,46236.0,11
46164.0,46580.0,11
45144.0,44224.0,11
44657.0,45522.0,11
45636.0,44805.0,11
43893.0,45804.0,11
46325.0,46465.0,11
43637.0,46126.0,11
44980.0,46433.0,11
43154.0,46704.0,11
46369.0,46355.0,11
45492.0,45184.0,11
43310.0,47950.0,11
45171.0,45436.0,11
44134.0,45523.0,11
45170.0,46219.0,11
44343.0,46331.0,11
44628.0,44128.0,11
45053.0,41413.0,11
43236.0,42815.0,11
42442.0,46509.0,11
43759.0,47038.0,11
45990.0,47668.0,11
42589.0,46455.0,11
43547.0,46694.0,11
41543.0,44527.0,11
44149.0,46507.0,11
43133.0,44100.0,11
43126.0,46942.0,11
45410.0,45844.0,11
45070.0,46149.0,11
45122.0,46441.0,11
44795.0,45763.0,11
44955.0,44084.0,11
45013.0,46448.0,11
43759.0,46136.0,11
45917.0,46768.0,11
44147.0,47245.0,11
45202.0,45985.0,11
40567.0,45043.0,15
41319.0,43486.0,15
46559.0,46467.0,11
46176.0,44368.0,11
45222.0,44704.0,11
42722.0,46767.0,11
41645.0,44900.0,11
43028.0,46704.0,11
43797.0,45072.0,11
43056.0,45372.0,11
41745.0,43699.0,11
47649.0,44608.0,11
45236.0,46488.0,11
46727.0,44810.0,11
37419.0,43143.0,15
37688.0,42247.0,15
38376.0,43893.0,15
36237.0,45217.0,15
38722.0,44656.0,15
38742.0,45054.0,15
38421.0,45050.0,15
37021.0,45533.0,15
37149.0,42966.0,15
36392.0,42287.0,15
36035.0,44994.0,15
37456.0,43316.0,15
36940.0,44599.0,15
38839.0,45059.0,15
38276.0,44131.0,15
40551.0,43121.0,15
35426.0,43662.0,15
37080.0,44440.0,15
38532.0,46215.0,15
38633.0,44936.0,15
38642.0,43168.0,15
39339.0,43794.0,15
38452.0,41706.0,15
37408.0,42437.0,15
36730.0,42052.0,15
39154.0,45425.0,15
39714.0,43112.0,15
39198.0,44876.0,15
35566.0,43812.0,15
38652.0,43589.0,15
38257.0,43698.0,15
36061.0,44909.0,15
39127.0,44669.0,15
38187.0,42502.0,15
38313.0,42918.0,15
36147.0,45864.0,15
39845.0,43456.0,15
41604.0,45123.0,11
36236.0,42655.0,15
36689.0,41595.0,15
38541.0,45422.0,15
38141.0,42987.0,15
39051.0,42209.0,15
37956.0,45047.0,15
35422.0,43143.0,15
36552.0,42273.0,15
41287.0,43899.0,15
39519.0,44357.0,15
36873.0,44927.0,15
38370.0,43590.0,15
38020.0,42414.0,15
36792.0,46817.0,15
38472.0,44317.0,15
36964.0,44248.0,15
36798.0,43188.0,15
37909.0,44007.0,15
37898.0,42264.0,15
37621.0,44330.0,15
35834.0,41572.0,15
35738.0,47404.0,17
37356.0,43223.0,15
37533.0,46903.0,15
36513.0,41768.0,15
34472.0,44986.0,15
35499.0,44956.0,15
36848.0,44872.0,15
38384.0,44349.0,15
36227.0,42607.0,15
39468.0,45148.0,15
36477.0,43178.0,15
38840.0,47026.0,15
37168.0,42902.0,15
39130.0,44427.0,15
36148.0,42756.0,15
34465.0,45660.0,15
38121.0,42817.0,15
41173.0,45297.0,11
39118.0,43300.0,15
37594.0,43236.0,15
39978.0,47150.0,15
34263.0,44388.0,15
37344.0,45244.0,15
35668.0,45488.0,15
38895.0,46953.0,15
36736.0,41209.0,15
37139.0,46473.0,15
39769.0,44240.0,15
37555.0,48222.0,17
38628.0,42083.0,15
36138.0,45361.0,15
37989.0,44472.0,15
36908.0,44224.0,15
33901.0,42137.0,15
36302.0,41425.0,15
37457.0,45359.0,15
35407.0,45071.0,15
37611.0,43696.0,15
37488.0,43554.0,15
36494.0,44775.0,15
36028.0,44106.0,15
37862.0,44856.0,15
40421.0,43286.0,15
36328.0,41576.0,15
37066.0,46005.0,15
37452.0,45645.0,15
40608.0,42385.0,15
37533.0,45788.0,15
36006.0,44533.0,15
34763.0,47185.0,17
37961.0,43017.0,15
38628.0,42425.0,15
35529.0,42411.0,15
39743.0,44229.0,15
36956.0,41087.0,15
35990.0,44312.0,15
37781.0,43675.0,15
38162.0,42849.0,15
38631.0,42382.0,15
39806.0,44052.0,15
38792.0,42731.0,15
36207.0,44053.0,15
36670.0,43457.0,15
35812.0,44237.0,15
37933.0,44275.0,15
36655.0,43690.0,15
41421.0,45183.0,11
36624.0,43557.0,15
37216.0,42103.0,15
38471.0,45196.0,15
37423.0,43821.0,15
38879.0,43601.0,15
36314.0,42899.0,15
38046.0,43222.0,15
38334.0,44983.0,15
37281.0,43566.0,15
36633.0,45907.0,15
36104.0,44858.0,15
38928.0,44200.0,15
37878.0,44712.0,15
36730.0,46380.0,15
37712.0,41709.0,15
38167.0,44955.0,15
37277.0,43318.0,15
37223.0,44069.0,15
39717.0,45768.0,15
35514.0,43719.0,15
36436.0,42042.0,15
38171.0,43484.0,15
38156.0,42125.0,15
36941.0,45215.0,15
35579.0,48814.0,17
37634.0,49608.0,17
36225.0,48957.0,17
34355.0,49584.0,17
36650.0,49853.0,17
35241.0,51921.0,17
33990.0,50289.0,17
35412.0,50437.0,17
37225.0,51572.0,17
34150.0,49267.0,17
33253.0,51495.0,17
36105.0,51866.0,17
34822.0,51148.0,17
38237.0,48625.0,17
36039.0,48341.0,17
34297.0,47566.0,17
32678.0,49616.0,17
37350.0,50837.0,17
35002.0,47288.0,17
35272.0,50981.0,17
35964.0,51413.0,17
35483.0,51071.0,17
37530.0,50158.0,17
33031.0,49839.0,17
36249.0,48621.0,17
37262.0,48931.0,17
36821.0,50119.0,17
37033.0,49325.0,17
34168.0,50938.0,17
34843.0,49771.0,17
37561.0,49995.0,17
36796.0,52430.0,17
36192.0,49919.0,17
35770.0,52042.0,17
34686.0,49648.0,17
36048.0,49597.0,17
35565.0,48339.0,17
35546.0,49505.0,17
38017.0,49279.0,17
37639.0,51837.0,17
35339.0,47420.0,17
38382.0,50918.0,17
35671.0,48294.0,17
33398.0,51137.0,17
37861.0,51564.0,17
32927.0,49254.0,17
35706.0,52352.0,17
37843.0,47251.0,15
36509.0,47537.0,17
36854.0,51151.0,17
35189.0,50295.0,17
38406.0,50159.0,17
34709.0,49183.0,17
37294.0,50423.0,17
35400.0,49266.0,17
36094.0,47907.0,17
38961.0,50227.0,17
35159.0,50779.0,17
35939.0,49289.0,17
38855.0,49311.0,17
35227.0,48318.0,17
35781.0,49561.0,17
37371.0,50259.0,17
35080.0,47863.0,17
34416.0,49861.0,17
34118.0,47242.0,17
37140.0,50855.0,17
34842.0,51826.0,17
36632.0,50048.0,17
35660.0,50287.0,17
35736.0,50946.0,17
36861.0,48856.0,17
36427.0,47279.0,17
36048.0,49799.0,17
35227.0,50595.0,17
33610.0,47960.0,17
34968.0,49788.0,17
34845.0,46900.0,17
35024.0,48489.0,17
36339.0,51173.0,17
34466.0,48775.0,17
38087.0,50225.0,17
36443.0,51660.0,17
33720.0,49736.0,17
35539.0,50166.0,17
35419.0,49363.0,17
35945.0,49817.0,17
36246.0,51152.0,17
36307.0,50278.0,17
36381.0,52770.0,17
36988.0,51376.0,17
36844.0,49197.0,17
35763.0,53479.0,17
34452.0,49372.0,17
36683.0,51494.0,17
34557.0,49672.0,17
37730.0,52956.0,17
36351.0,49891.0,17
33688.0,51396.0,17
35642.0,50452.0,17
33588.0,49671.0,17
34530.0,49906.0,17
33187.0,50018.0,17
32941.0,47506.0,19
37958.0,47446.0,17
34185.0,51296.0,17
31544.0,51040.0,17
34534.0,50571.0,17
33711.0,49295.0,17
35069.0,49627.0,17
36077.0,51330.0,17
34309.0,50421.0,17
34612.0,50949.0,17
37262.0,49369.0,17
37673.0,49210.0,17
37296.0,49056.0,17
35860.0,51362.0,17
36089.0,50994.0,17
32563.0,49750.0,17
34552.0,51425.0,17
36578.0,48187.0,17
36380.0,52882.0,17
34179.0,51422.0,17
37032.0,49709.0,17
32539.0,50210.0,17
35552.0,48305.0,17
37884.0,50585.0,17
34466.0,50054.0,17
36875.0,49080.0,17
34891.0,51236.0,17
36511.0,50864.0,17
34829.0,50197.0,17
36892.0,52297.0,17
35829.0,51420.0,17
34882.0,52761.0,17
34294.0,51247.0,17
35103.0,50857.0,17
37587.0,52358.0,17
34707.0,50043.0,17
36536.0,50600.0,17
36059.0,49522.0,17
37330.0,47493.0,17
36155.0,46086.0,15
35458.0,49189.0,17
38302.0,47823.0,17
34539.0,48042.0,17
35942.0,48277.0,17
34071.0,46853.0,17
37009.0,50665.0,17
38026.0,49433.0,17
30675.0,45875.0,19
30226.0,45636.0,19
28960.0,43900.0,19
29217.0,46188.0,19
30475.0,46664.0,19
31713.0,42464.0,19
33218.0,47967.0,17
29143.0,44064.0,19
28126.0,45449.0,19
30038.0,41895.0,19
30739.0,46310.0,19
29558.0,46597.0,19
31896.0,46740.0,19
30517.0,46707.0,19
29210.0,43704.0,19
28471.0,44259.0,19
29530.0,46416.0,19
30682.0,45890.0,19
29819.0,47338.0,19
30642.0,44576.0,19
31737.0,43229.0,19
27470.0,46279.0,19
29989.0,43024.0,19
30491.0,41203.0,19
31052.0,44147.0,19
32661.0,43644.0,19
30196.0,46361.0,19
31796.0,47101.0,19
31503.0,46222.0,19
35614.0,43967.0,15
28084.0,44238.0,19
30778.0,45509.0,19
31788.0,45290.0,19
33695.0,46149.0,19
30676.0,44504.0,19
30775.0,47047.0,19
33363.0,45845.0,19
30177.0,45673.0,19
30718.0,44320.0,19
32597.0,45301.0,19
32054.0,44723.0,19
30608.0,45304.0,19
30150.0,45514.0,19
29362.0,47441.0,19
28155.0,45255.0,19
32486.0,45285.0,19
31524.0,44845.0,19
32405.0,46570.0,19
31145.0,45032.0,19
30406.0,42221.0,19
30378.0,43157.0,19
31392.0,45745.0,19
31258.0,45528.0,19
30153.0,43073.0,19
31803.0,46564.0,19
32331.0,43438.0,19
28880.0,45886.0,19
29106.0,43182.0,19
30371.0,41309.0,19
30169.0,46439.0,19
31402.0,46870.0,19
29600.0,45499.0,19
30568.0,47317.0,19
31713.0,45798.0,19
30308.0,43899.0,19
30056.0,46474.0,19
31518.0,45790.0,19
31378.0,46911.0,19
28892.0,44763.0,19
30089.0,44084.0,19
31846.0,45640.0,19
31451.0,44728.0,19
31792.0,46103.0,19
30975.0,44646.0,19
31857.0,46295.0,19
31927.0,45410.0,19
30762.0,45322.0,19
28376.0,40273.0,19
29306.0,45710.0,19
31804.0,46189.0,19
30821.0,42973.0,19
