% source: http://cs.joensuu.fi/sipu/datasets/
%
% Synthetic 2-d data with N=5000 vectors and M=15 Gaussian clusters with different degree of cluster overlapping.
%
% P. Fränti and O. Virmajoki, "Iterative shrinking method for clustering problems", Pattern Recognition, 39 (5), 761-765, May 2006.
%
% NOTE: Labels were not part of original dataset, added manualy afterwads.
%
@RELATION s-set4
%
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE CLASS {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
%
@DATA
665574.0,745106.0,1
664700.0,693976.0,1
662471.0,737387.0,1
686671.0,838550.0,1
744621.0,770301.0,1
653496.0,830221.0,1
648715.0,742157.0,1
647272.0,761773.0,1
642831.0,780184.0,1
697183.0,717780.0,1
707457.0,670403.0,1
596963.0,702547.0,1
624454.0,802817.0,1
730517.0,636864.0,1
560433.0,682351.0,1
655697.0,771778.0,1
605001.0,774836.0,1
665496.0,765913.0,1
725075.0,738599.0,1
611251.0,681461.0,1
633447.0,754589.0,1
696039.0,654217.0,1
636336.0,744979.0,1
633530.0,724556.0,1
658676.0,746651.0,1
715864.0,783203.0,1
644662.0,743957.0,1
716034.0,701170.0,1
651015.0,742659.0,1
643018.0,718141.0,1
573889.0,768197.0,1
522000.0,666203.0,1
642735.0,739752.0,1
569972.0,719314.0,1
634677.0,757794.0,1
593386.0,739688.0,1
719701.0,728325.0,1
588862.0,722314.0,1
719311.0,712484.0,1
578882.0,670901.0,1
638470.0,736199.0,1
619656.0,753686.0,1
644685.0,766579.0,1
657320.0,664068.0,1
568141.0,657925.0,1
668617.0,731357.0,1
655535.0,761277.0,1
593137.0,706728.0,1
721988.0,760267.0,1
660076.0,731450.0,1
427372.0,690686.0,1
589711.0,767742.0,1
640776.0,740463.0,1
777756.0,778256.0,1
301956.0,680587.0,2
304189.0,697456.0,2
286274.0,728734.0,2
294684.0,775224.0,2
268973.0,695171.0,2
304677.0,705910.0,2
248748.0,637649.0,2
429508.0,769553.0,2
468149.0,505199.0,2
300152.0,713285.0,2
265902.0,671455.0,2
295510.0,697555.0,2
486190.0,609623.0,2
354977.0,804826.0,2
257975.0,592082.0,2
355952.0,585755.0,2
285430.0,654139.0,2
321294.0,664892.0,2
251150.0,666330.0,2
179239.0,656042.0,2
316043.0,704488.0,2
329823.0,706000.0,2
188186.0,654540.0,2
281269.0,731328.0,2
302147.0,686102.0,2
329756.0,715458.0,2
212262.0,700970.0,2
318137.0,649994.0,2
251500.0,776101.0,2
374442.0,633990.0,2
254640.0,651678.0,2
448573.0,628620.0,2
211387.0,657567.0,2
303680.0,693523.0,2
287690.0,730658.0,2
447311.0,785205.0,2
252568.0,814030.0,2
394536.0,730860.0,2
262168.0,671383.0,2
215687.0,902015.0,2
250951.0,817630.0,2
273063.0,678285.0,2
306763.0,698061.0,2
350971.0,596085.0,2
304914.0,695279.0,2
118511.0,648023.0,2
160133.0,681667.0,2
448402.0,746414.0,2
400326.0,624970.0,2
252952.0,676823.0,2
413463.0,567603.0,2
278479.0,630939.0,2
357644.0,695981.0,2
379090.0,753319.0,2
385257.0,638831.0,2
325664.0,713566.0,2
198182.0,677856.0,2
307097.0,671237.0,2
357196.0,852632.0,2
304864.0,695367.0,2
340313.0,638495.0,2
266876.0,665876.0,2
249076.0,589643.0,2
527817.0,730208.0,2
302392.0,702513.0,2
229377.0,613417.0,2
262537.0,513243.0,2
306856.0,679919.0,2
255893.0,641692.0,2
288661.0,700807.0,2
243986.0,766970.0,2
337154.0,818050.0,2
331738.0,776278.0,2
308989.0,689026.0,2
451071.0,614652.0,2
369162.0,695258.0,2
177049.0,597036.0,2
307397.0,731857.0,2
190542.0,567586.0,2
214385.0,603317.0,2
292488.0,660794.0,2
301304.0,694488.0,2
290450.0,647292.0,2
240273.0,687785.0,2
485824.0,759688.0,2
314447.0,613795.0,2
406046.0,576707.0,2
247378.0,759626.0,2
242243.0,710253.0,2
335078.0,619970.0,2
246400.0,663553.0,2
319819.0,678401.0,2
357208.0,755136.0,2
286658.0,715984.0,2
276224.0,720739.0,2
286891.0,681374.0,2
269693.0,862281.0,2
209140.0,705239.0,2
298335.0,753758.0,2
405752.0,494260.0,2
284855.0,658321.0,2
292422.0,606783.0,2
238952.0,742430.0,2
286754.0,806287.0,2
385034.0,613818.0,2
258007.0,845879.0,2
361385.0,582525.0,2
256095.0,673479.0,2
304011.0,514497.0,2
168313.0,558540.0,2
273517.0,847927.0,2
269578.0,687993.0,2
342344.0,657348.0,2
511555.0,663979.0,2
254044.0,618693.0,2
329516.0,777613.0,2
381316.0,720859.0,2
304874.0,695381.0,2
258057.0,724023.0,2
312238.0,495053.0,2
223059.0,671746.0,2
182857.0,737701.0,2
423758.0,695173.0,2
319037.0,717022.0,2
272612.0,637635.0,2
302593.0,696164.0,2
301289.0,697255.0,2
340176.0,691290.0,2
301423.0,696932.0,2
269774.0,786648.0,2
195108.0,681672.0,2
298935.0,670226.0,2
310043.0,795304.0,2
333533.0,635169.0,2
426326.0,733714.0,2
316583.0,691734.0,2
323812.0,738888.0,2
184474.0,672822.0,2
261698.0,699422.0,2
298959.0,742981.0,2
278130.0,681852.0,2
89604.0,711268.0,2
461411.0,808686.0,2
386150.0,700336.0,2
306813.0,508848.0,2
343270.0,788624.0,2
254266.0,563184.0,2
221257.0,683381.0,2
236193.0,657804.0,2
305311.0,547670.0,2
325404.0,749697.0,2
305675.0,695663.0,2
234323.0,590306.0,2
278285.0,766785.0,2
333181.0,827635.0,2
310860.0,682650.0,2
379268.0,814910.0,2
216187.0,733832.0,2
255081.0,562711.0,2
221833.0,769105.0,2
129640.0,884633.0,2
298929.0,666345.0,2
288914.0,733451.0,2
298288.0,662068.0,2
336208.0,747257.0,2
257260.0,644183.0,2
219122.0,686497.0,2
256223.0,566418.0,2
332173.0,749569.0,2
279044.0,697263.0,2
372608.0,716870.0,2
279062.0,689829.0,2
217166.0,843856.0,2
313338.0,727518.0,2
289905.0,820948.0,2
280555.0,680463.0,2
327824.0,620133.0,2
313999.0,801106.0,2
470379.0,544948.0,2
316065.0,796247.0,2
314665.0,670429.0,2
326880.0,737321.0,2
318119.0,673245.0,2
375031.0,597847.0,2
340444.0,724791.0,2
112396.0,741755.0,2
292787.0,695293.0,2
264135.0,635170.0,2
228355.0,583135.0,2
327427.0,657950.0,2
281909.0,694077.0,2
340641.0,618502.0,2
302992.0,783929.0,2
261605.0,622020.0,2
308884.0,703127.0,2
304500.0,588762.0,2
301556.0,642926.0,2
224858.0,807983.0,2
279515.0,617056.0,2
358851.0,708462.0,2
115401.0,744137.0,2
278267.0,692206.0,2
208702.0,671654.0,2
403432.0,795471.0,2
299778.0,680989.0,2
287574.0,546556.0,2
299755.0,675601.0,2
264783.0,728023.0,2
383654.0,611045.0,2
234506.0,764510.0,2
306197.0,670713.0,2
370443.0,654541.0,2
338403.0,771457.0,2
438616.0,601102.0,2
267318.0,679931.0,2
228642.0,788724.0,2
500824.0,652101.0,2
213842.0,692973.0,2
192836.0,648358.0,2
326129.0,821426.0,2
343932.0,724899.0,2
286532.0,513787.0,2
409264.0,781148.0,2
299657.0,693101.0,2
251849.0,548783.0,2
242142.0,692101.0,2
305206.0,702761.0,2
292531.0,656755.0,2
236864.0,671810.0,2
276544.0,768353.0,2
321631.0,632272.0,2
301620.0,716356.0,2
293539.0,671908.0,2
308117.0,740467.0,2
268889.0,886754.0,2
450198.0,671650.0,2
474639.0,808388.0,2
310168.0,735937.0,2
306114.0,579135.0,2
296474.0,688624.0,2
293176.0,687393.0,2
267935.0,658051.0,2
317528.0,569545.0,2
404854.0,628067.0,2
167462.0,739217.0,2
313436.0,638034.0,2
314521.0,830133.0,2
123131.0,598832.0,2
300174.0,705003.0,2
387423.0,745425.0,2
375555.0,736221.0,2
312647.0,700813.0,2
307671.0,666744.0,2
284404.0,780072.0,2
127621.0,744674.0,2
164798.0,675178.0,2
241192.0,694581.0,2
161562.0,624979.0,2
306397.0,692178.0,2
355914.0,617956.0,2
480340.0,753328.0,2
105551.0,615832.0,2
318130.0,662677.0,2
296294.0,706268.0,2
300777.0,698526.0,2
213659.0,538749.0,2
361449.0,666407.0,2
282983.0,762833.0,2
363500.0,627785.0,2
310342.0,697557.0,2
322064.0,661855.0,2
317266.0,689739.0,2
414173.0,576224.0,2
373783.0,522502.0,2
299009.0,683607.0,2
122269.0,693718.0,2
290251.0,628343.0,2
501954.0,511868.0,2
241183.0,860086.0,2
313365.0,650658.0,2
384155.0,681794.0,2
357075.0,730980.0,2
405179.0,696518.0,2
277759.0,782826.0,2
251175.0,650036.0,2
313862.0,698344.0,2
292696.0,637862.0,2
326876.0,674638.0,2
404700.0,650077.0,2
236495.0,689406.0,2
122456.0,724689.0,2
310319.0,685436.0,2
324020.0,701955.0,2
258854.0,848310.0,2
264032.0,631887.0,2
344920.0,597392.0,2
239150.0,710376.0,2
297247.0,741497.0,2
503089.0,701664.0,2
320910.0,689103.0,2
234103.0,840818.0,2
270236.0,621051.0,2
303997.0,782258.0,2
188413.0,672057.0,2
298739.0,713236.0,2
303546.0,699978.0,2
312521.0,676742.0,2
334515.0,668787.0,2
325827.0,672389.0,2
259852.0,674085.0,2
450020.0,615115.0,2
322860.0,537630.0,2
104165.0,624716.0,2
217344.0,694232.0,2
300574.0,649747.0,2
283304.0,696351.0,2
707602.0,445595.0,3
719346.0,449559.0,3
722639.0,443586.0,3
773331.0,389931.0,3
746157.0,439492.0,3
734039.0,417015.0,3
714751.0,446575.0,3
731816.0,415757.0,3
725946.0,426962.0,3
798814.0,401509.0,3
693737.0,452734.0,3
669866.0,448338.0,3
746864.0,439849.0,3
727143.0,433316.0,3
791514.0,403535.0,3
721995.0,437391.0,3
756228.0,419086.0,3
758640.0,405587.0,3
715675.0,422312.0,3
596353.0,470604.0,3
721507.0,453573.0,3
744313.0,432368.0,3
729257.0,451289.0,3
666032.0,465155.0,3
601801.0,494436.0,3
661222.0,453629.0,3
734450.0,429010.0,3
766737.0,396198.0,3
731222.0,429799.0,3
675857.0,463897.0,3
727705.0,434351.0,3
727034.0,420199.0,3
722277.0,425835.0,3
746923.0,435441.0,3
728171.0,409349.0,3
633701.0,452224.0,3
625717.0,482421.0,3
858806.0,387555.0,3
879462.0,370332.0,3
704254.0,417902.0,3
675281.0,454792.0,3
728609.0,419664.0,3
714079.0,445580.0,3
771609.0,417188.0,3
742704.0,423925.0,3
698642.0,431846.0,3
684258.0,463565.0,3
791992.0,389182.0,3
759373.0,432378.0,3
837198.0,402237.0,3
723729.0,435237.0,3
764655.0,420356.0,3
727532.0,423473.0,3
703907.0,419258.0,3
852401.0,400991.0,3
730415.0,423241.0,3
678951.0,451942.0,3
723339.0,437032.0,3
726016.0,416897.0,3
736837.0,416432.0,3
731165.0,429361.0,3
774647.0,427215.0,3
758669.0,423940.0,3
710631.0,454883.0,3
734701.0,423411.0,3
713931.0,418764.0,3
695455.0,432499.0,3
724532.0,436536.0,3
732725.0,438797.0,3
732286.0,420546.0,3
751345.0,431670.0,3
741371.0,429784.0,3
608037.0,468148.0,3
730382.0,448450.0,3
538607.0,494883.0,3
740633.0,415965.0,3
678799.0,450973.0,3
756673.0,440896.0,3
727534.0,429764.0,3
749579.0,410194.0,3
674276.0,430483.0,3
724635.0,414248.0,3
699875.0,435434.0,3
744271.0,431399.0,3
744426.0,435485.0,3
729196.0,418692.0,3
714355.0,422413.0,3
719636.0,426645.0,3
666567.0,454554.0,3
780310.0,430101.0,3
729233.0,430917.0,3
752754.0,440390.0,3
730094.0,429952.0,3
735913.0,420880.0,3
744772.0,424945.0,3
749916.0,420994.0,3
728098.0,444461.0,3
799944.0,418257.0,3
725809.0,427710.0,3
872658.0,384157.0,3
727190.0,430566.0,3
735511.0,413420.0,3
737941.0,430016.0,3
748631.0,407613.0,3
729082.0,423437.0,3
737547.0,432276.0,3
727500.0,428342.0,3
734065.0,416944.0,3
724160.0,426899.0,3
670557.0,464266.0,3
758317.0,407936.0,3
720366.0,421439.0,3
746825.0,435792.0,3
704175.0,432147.0,3
744121.0,432911.0,3
777554.0,396988.0,3
719327.0,426700.0,3
767236.0,415324.0,3
726918.0,433292.0,3
755320.0,433793.0,3
706267.0,436925.0,3
855800.0,386248.0,3
730682.0,429153.0,3
768541.0,421293.0,3
706846.0,447104.0,3
714304.0,433269.0,3
656849.0,479113.0,3
732560.0,416695.0,3
764135.0,419588.0,3
772097.0,400205.0,3
689286.0,450562.0,3
743847.0,438935.0,3
729710.0,432581.0,3
720578.0,440604.0,3
722499.0,433185.0,3
755038.0,441249.0,3
732306.0,423040.0,3
729408.0,428928.0,3
774783.0,405020.0,3
733697.0,419916.0,3
710943.0,446319.0,3
679310.0,465297.0,3
732703.0,428812.0,3
731991.0,431543.0,3
673257.0,459081.0,3
725839.0,424500.0,3
695054.0,456057.0,3
715314.0,436633.0,3
687301.0,458286.0,3
765294.0,425815.0,3
715118.0,427980.0,3
767333.0,420651.0,3
811403.0,407904.0,3
718164.0,454575.0,3
739070.0,411663.0,3
752581.0,440394.0,3
690730.0,437739.0,3
887870.0,380231.0,3
718401.0,449372.0,3
724731.0,435068.0,3
733774.0,432793.0,3
708631.0,453634.0,3
729480.0,431715.0,3
741825.0,405690.0,3
731191.0,432062.0,3
694821.0,438629.0,3
720271.0,425885.0,3
703652.0,430300.0,3
707380.0,419460.0,3
714873.0,418797.0,3
733691.0,405330.0,3
729715.0,427959.0,3
727368.0,452797.0,3
693426.0,451198.0,3
720452.0,420584.0,3
731599.0,428852.0,3
751517.0,404029.0,3
750392.0,411159.0,3
751559.0,416171.0,3
788276.0,416307.0,3
802381.0,381442.0,3
730792.0,434299.0,3
723743.0,443731.0,3
644981.0,443534.0,3
722187.0,439018.0,3
613011.0,486786.0,3
701733.0,458443.0,3
764630.0,436553.0,3
706095.0,419599.0,3
702394.0,446256.0,3
743252.0,440781.0,3
749317.0,422956.0,3
728905.0,435119.0,3
652525.0,464851.0,3
731460.0,429856.0,3
752589.0,400235.0,3
739990.0,419724.0,3
725971.0,448385.0,3
723840.0,443952.0,3
680544.0,442401.0,3
724483.0,439497.0,3
747987.0,431955.0,3
724609.0,423295.0,3
701304.0,459080.0,3
710349.0,419101.0,3
711439.0,453676.0,3
657496.0,436294.0,3
745255.0,425610.0,3
721524.0,424203.0,3
723797.0,428747.0,3
651594.0,453942.0,3
608668.0,457619.0,3
824293.0,381793.0,3
632652.0,468471.0,3
747303.0,406548.0,3
745060.0,417858.0,3
726685.0,414816.0,3
745842.0,434995.0,3
735718.0,438748.0,3
899552.0,374590.0,3
745158.0,417375.0,3
752346.0,417083.0,3
786732.0,399733.0,3
729589.0,425007.0,3
727316.0,427043.0,3
726331.0,435928.0,3
726804.0,445245.0,3
721682.0,435068.0,3
732378.0,429008.0,3
738551.0,420372.0,3
740906.0,409067.0,3
752706.0,440215.0,3
724608.0,430053.0,3
700354.0,441203.0,3
688222.0,447958.0,3
730326.0,429052.0,3
740287.0,446677.0,3
730434.0,421618.0,3
866065.0,386393.0,3
734429.0,447999.0,3
717523.0,425089.0,3
727809.0,442662.0,3
733733.0,431100.0,3
695936.0,430737.0,3
727499.0,426272.0,3
718009.0,426196.0,3
750873.0,437959.0,3
729994.0,429220.0,3
709712.0,441455.0,3
732848.0,425657.0,3
753057.0,423397.0,3
732683.0,447385.0,3
740753.0,442421.0,3
743293.0,432205.0,3
738254.0,421549.0,3
725268.0,431897.0,3
752830.0,435580.0,3
744755.0,433087.0,3
717724.0,450610.0,3
726128.0,420227.0,3
730135.0,440077.0,3
720869.0,438684.0,3
737328.0,412148.0,3
741031.0,434833.0,3
824039.0,412631.0,3
737966.0,412088.0,3
772015.0,409439.0,3
793237.0,397111.0,3
733788.0,448321.0,3
709282.0,436166.0,3
744664.0,426096.0,3
650775.0,452666.0,3
755167.0,409465.0,3
765633.0,405225.0,3
694683.0,450938.0,3
729711.0,430614.0,3
745044.0,407883.0,3
670181.0,441166.0,3
775130.0,415529.0,3
737414.0,444314.0,3
730608.0,432295.0,3
754376.0,441307.0,3
730203.0,412359.0,3
835516.0,400152.0,3
728664.0,432475.0,3
825989.0,382573.0,3
742650.0,431539.0,3
810322.0,411001.0,3
748409.0,441036.0,3
752527.0,434124.0,3
754792.0,438766.0,3
765181.0,401096.0,3
741044.0,438625.0,3
836049.0,367059.0,3
712348.0,448032.0,3
781662.0,408287.0,3
734372.0,426865.0,3
728383.0,430978.0,3
640253.0,444179.0,3
699386.0,444481.0,3
731442.0,420135.0,3
825123.0,400890.0,3
777591.0,429836.0,3
713951.0,422718.0,3
707581.0,458339.0,3
712891.0,443223.0,3
729363.0,427662.0,3
720657.0,419646.0,3
738674.0,432588.0,3
719396.0,435342.0,3
731257.0,446926.0,3
755055.0,439992.0,3
754485.0,438168.0,3
748375.0,408551.0,3
729426.0,426649.0,3
696542.0,425992.0,3
526879.0,525216.0,3
806588.0,410162.0,3
754502.0,431256.0,3
730935.0,428667.0,3
729609.0,430923.0,3
746498.0,408410.0,3
731119.0,444131.0,3
802912.0,397184.0,3
727608.0,439533.0,3
760617.0,407955.0,3
729897.0,434527.0,3
754387.0,641979.0,4
765672.0,517359.0,4
757899.0,557203.0,4
802071.0,528302.0,4
787465.0,589048.0,4
690720.0,635104.0,4
809697.0,523329.0,4
841221.0,597749.0,4
725486.0,606726.0,4
763865.0,466863.0,4
748007.0,681166.0,4
753268.0,512626.0,4
769511.0,572049.0,4
784165.0,583481.0,4
802983.0,575321.0,4
871144.0,555639.0,4
808049.0,557219.0,4
842659.0,586303.0,4
829000.0,613267.0,4
707169.0,574081.0,4
638540.0,688402.0,4
764937.0,568311.0,4
763685.0,566862.0,4
768294.0,559308.0,4
758869.0,579689.0,4
758814.0,521459.0,4
781691.0,592729.0,4
748984.0,487073.0,4
787310.0,654821.0,4
702714.0,742670.0,4
768709.0,572825.0,4
703372.0,576186.0,4
772389.0,565056.0,4
772148.0,571798.0,4
746759.0,573321.0,4
756285.0,616509.0,4
770099.0,572752.0,4
844515.0,509601.0,4
817531.0,537322.0,4
759684.0,546556.0,4
769720.0,563067.0,4
761599.0,619897.0,4
725823.0,615915.0,4
892697.0,526303.0,4
849949.0,540019.0,4
858747.0,573582.0,4
745209.0,536050.0,4
771219.0,572604.0,4
766135.0,599200.0,4
759715.0,564427.0,4
795068.0,560529.0,4
780723.0,675084.0,4
781190.0,576752.0,4
771901.0,572100.0,4
831389.0,480744.0,4
802115.0,533460.0,4
793828.0,440259.0,4
627700.0,686145.0,4
694220.0,605434.0,4
712797.0,557541.0,4
771847.0,579401.0,4
780097.0,514997.0,4
856326.0,535732.0,4
789339.0,582401.0,4
732523.0,581112.0,4
772782.0,618550.0,4
725592.0,592099.0,4
782723.0,495430.0,4
849093.0,568778.0,4
745223.0,598309.0,4
709466.0,636692.0,4
841036.0,437005.0,4
817600.0,535078.0,4
798637.0,458473.0,4
741778.0,574603.0,4
803290.0,647415.0,4
712221.0,587568.0,4
818663.0,590371.0,4
804156.0,564521.0,4
778573.0,679864.0,4
772224.0,555196.0,4
763953.0,571400.0,4
769986.0,570208.0,4
732245.0,547161.0,4
769877.0,577657.0,4
721616.0,560552.0,4
671639.0,598507.0,4
764188.0,590140.0,4
746964.0,488914.0,4
811883.0,486564.0,4
760115.0,557677.0,4
740307.0,488714.0,4
742779.0,571278.0,4
808094.0,571054.0,4
783481.0,538589.0,4
689711.0,722724.0,4
677369.0,627092.0,4
720791.0,540758.0,4
793831.0,593983.0,4
762051.0,495770.0,4
804628.0,577098.0,4
758634.0,560594.0,4
760164.0,506435.0,4
771231.0,564989.0,4
768119.0,567611.0,4
765005.0,660767.0,4
754194.0,560538.0,4
773880.0,613812.0,4
712195.0,635851.0,4
734479.0,530668.0,4
796696.0,552631.0,4
802570.0,557860.0,4
759801.0,574638.0,4
611673.0,731519.0,4
842911.0,560754.0,4
773938.0,597765.0,4
735213.0,642892.0,4
769643.0,571853.0,4
712381.0,547153.0,4
770084.0,550236.0,4
778714.0,570415.0,4
771237.0,587890.0,4
814843.0,590897.0,4
770241.0,580079.0,4
742369.0,576142.0,4
834517.0,457421.0,4
763118.0,519015.0,4
862731.0,569512.0,4
766736.0,582036.0,4
719770.0,622489.0,4
736289.0,679880.0,4
770747.0,561371.0,4
660253.0,640842.0,4
776419.0,547169.0,4
631145.0,682159.0,4
767156.0,607750.0,4
756026.0,552234.0,4
677312.0,579014.0,4
771010.0,593554.0,4
819389.0,533417.0,4
674058.0,679115.0,4
826106.0,543973.0,4
699745.0,575506.0,4
715631.0,547320.0,4
832168.0,567785.0,4
764762.0,685628.0,4
703773.0,565446.0,4
816830.0,580968.0,4
767753.0,637925.0,4
738727.0,647264.0,4
759530.0,661171.0,4
772932.0,536645.0,4
772215.0,597651.0,4
762835.0,596611.0,4
875686.0,451474.0,4
841309.0,410606.0,4
785779.0,637279.0,4
749338.0,484977.0,4
739207.0,505256.0,4
722878.0,560322.0,4
772430.0,604789.0,4
786065.0,542927.0,4
801787.0,565250.0,4
826279.0,544845.0,4
729671.0,574520.0,4
773133.0,624466.0,4
745866.0,558051.0,4
754695.0,525319.0,4
763104.0,572488.0,4
850126.0,570795.0,4
795930.0,460847.0,4
728413.0,592603.0,4
834497.0,572466.0,4
722582.0,573314.0,4
684000.0,562012.0,4
750279.0,607796.0,4
805300.0,603049.0,4
775138.0,539533.0,4
791838.0,575249.0,4
