% unbalance dataset from https://cs.joensuu.fi/sipu/datasets/
%
% Synthetic 2-d data with N=6500 vectors and k=8 Gaussian clusters
% M. Rezaei and P. Fränti, "Set-matching measures for external cluster validity",
% IEEE Trans. on Knowledge and Data Engineering, 28 (8), 2173-2186, August 2016.
%
@RELATION unbalance

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE class {1,2,3,4,5,6,7,8}

@DATA
155021.0,354360.0,6
147456.0,351303.0,6
152203.0,353079.0,6
152641.0,346632.0,6
149229.0,353880.0,6
150682.0,354638.0,6
146313.0,343097.0,6
146370.0,349082.0,6
150332.0,347981.0,6
152284.0,350721.0,6
158176.0,348142.0,6
147891.0,350667.0,6
150592.0,351938.0,6
149739.0,350744.0,6
143887.0,349016.0,6
148612.0,345804.0,6
144325.0,349614.0,6
152658.0,348627.0,6
147192.0,345695.0,6
150317.0,349855.0,6
148278.0,349168.0,6
150960.0,350700.0,6
148102.0,352932.0,6
151549.0,351968.0,6
152338.0,354342.0,6
155413.0,348247.0,6
149386.0,347218.0,6
143238.0,349025.0,6
147345.0,354087.0,6
154284.0,354530.0,6
146610.0,349265.0,6
153039.0,348426.0,6
150392.0,345255.0,6
154543.0,352568.0,6
143799.0,349452.0,6
149375.0,346232.0,6
146180.0,348565.0,6
159196.0,345163.0,6
152610.0,351614.0,6
154361.0,349889.0,6
146654.0,354798.0,6
148518.0,345574.0,6
149138.0,352967.0,6
153474.0,350799.0,6
149121.0,350172.0,6
152218.0,352477.0,6
143512.0,353106.0,6
148881.0,346518.0,6
147396.0,353889.0,6
145013.0,345694.0,6
151606.0,346781.0,6
150892.0,347973.0,6
150106.0,352328.0,6
145783.0,346212.0,6
153565.0,351410.0,6
151107.0,351407.0,6
149054.0,350390.0,6
150072.0,351752.0,6
149171.0,346227.0,6
144465.0,352617.0,6
149097.0,350267.0,6
147371.0,352034.0,6
146903.0,346596.0,6
146343.0,349798.0,6
148313.0,352593.0,6
143667.0,352558.0,6
153049.0,350040.0,6
151645.0,344332.0,6
149937.0,346543.0,6
149890.0,350677.0,6
147476.0,352247.0,6
153221.0,351779.0,6
149579.0,348030.0,6
147740.0,356836.0,6
154273.0,350655.0,6
149289.0,352652.0,6
148137.0,348506.0,6
149071.0,346399.0,6
147319.0,351888.0,6
146458.0,352911.0,6
157988.0,356532.0,6
155235.0,348859.0,6
150973.0,344975.0,6
146025.0,354691.0,6
147263.0,350557.0,6
149442.0,346398.0,6
152503.0,348491.0,6
145788.0,347034.0,6
142632.0,352916.0,6
145418.0,351405.0,6
151055.0,350869.0,6
151238.0,350880.0,6
151428.0,347558.0,6
149588.0,353084.0,6
150581.0,351148.0,6
148494.0,349028.0,6
152726.0,349691.0,6
145694.0,349249.0,6
151439.0,347353.0,6
147316.0,352064.0,6
148941.0,354275.0,6
151748.0,357959.0,6
153286.0,351914.0,6
146466.0,347059.0,6
153987.0,351031.0,6
152088.0,347040.0,6
149785.0,348049.0,6
149383.0,347865.0,6
149312.0,347309.0,6
149041.0,351094.0,6
150073.0,346498.0,6
150162.0,352116.0,6
152612.0,352764.0,6
154829.0,353747.0,6
151477.0,350083.0,6
149337.0,351881.0,6
151977.0,355871.0,6
150579.0,350225.0,6
146744.0,349115.0,6
153002.0,355877.0,6
150971.0,342203.0,6
150427.0,348606.0,6
151629.0,357810.0,6
150827.0,348599.0,6
147023.0,347939.0,6
149487.0,346090.0,6
149538.0,352449.0,6
148318.0,343193.0,6
155319.0,348017.0,6
147231.0,351507.0,6
148470.0,349842.0,6
147748.0,351738.0,6
146287.0,350027.0,6
149392.0,352082.0,6
149133.0,345863.0,6
154839.0,351170.0,6
149213.0,344992.0,6
146635.0,352128.0,6
155071.0,349530.0,6
153904.0,352452.0,6
149274.0,348236.0,6
145237.0,350558.0,6
148594.0,353176.0,6
149507.0,343722.0,6
150873.0,344212.0,6
149174.0,344152.0,6
151402.0,352810.0,6
151239.0,351399.0,6
146045.0,347394.0,6
147002.0,354417.0,6
147656.0,350199.0,6
148394.0,344847.0,6
148986.0,346692.0,6
150039.0,345645.0,6
140421.0,352047.0,6
148555.0,347964.0,6
153929.0,346706.0,6
146627.0,347847.0,6
152953.0,347664.0,6
151108.0,352795.0,6
149908.0,351493.0,6
150577.0,351009.0,6
145051.0,350813.0,6
149733.0,350108.0,6
155072.0,347522.0,6
150311.0,351735.0,6
150131.0,347429.0,6
147678.0,346395.0,6
149903.0,346611.0,6
150735.0,352809.0,6
151348.0,353222.0,6
148821.0,344348.0,6
149252.0,349459.0,6
156399.0,351433.0,6
142858.0,347365.0,6
157050.0,353099.0,6
151067.0,350907.0,6
153162.0,349835.0,6
144737.0,347720.0,6
148134.0,351944.0,6
149121.0,352584.0,6
151337.0,351610.0,6
144718.0,348717.0,6
151491.0,353047.0,6
146165.0,346763.0,6
150209.0,350475.0,6
152063.0,354600.0,6
151034.0,349507.0,6
153424.0,347687.0,6
153181.0,356433.0,6
147942.0,349017.0,6
150813.0,351471.0,6
147014.0,347173.0,6
145820.0,350487.0,6
152925.0,351762.0,6
150000.0,350014.0,6
149826.0,351009.0,6
152881.0,354078.0,6
151880.0,345770.0,6
151107.0,350758.0,6
153954.0,344130.0,6
152940.0,350383.0,6
150758.0,356150.0,6
147817.0,352743.0,6
147940.0,349772.0,6
153770.0,349313.0,6
144903.0,351152.0,6
149923.0,353318.0,6
143837.0,349430.0,6
153227.0,355403.0,6
152725.0,347705.0,6
150004.0,343715.0,6
149776.0,347623.0,6
142138.0,348587.0,6
151838.0,349011.0,6
143067.0,346641.0,6
142666.0,353474.0,6
150253.0,344940.0,6
147001.0,348153.0,6
151301.0,347080.0,6
152141.0,348722.0,6
152712.0,348175.0,6
147814.0,351287.0,6
151421.0,346866.0,6
150318.0,347450.0,6
152612.0,350579.0,6
151695.0,353580.0,6
152839.0,344449.0,6
149583.0,355621.0,6
149535.0,347190.0,6
153187.0,352357.0,6
143284.0,352631.0,6
148404.0,354003.0,6
145982.0,347970.0,6
148790.0,349956.0,6
152051.0,349694.0,6
152611.0,348355.0,6
146790.0,350534.0,6
148510.0,350979.0,6
150433.0,348935.0,6
149077.0,350324.0,6
150954.0,358508.0,6
151265.0,350103.0,6
147059.0,351941.0,6
149441.0,348489.0,6
143258.0,347665.0,6
153622.0,349274.0,6
148011.0,351577.0,6
146193.0,347097.0,6
149197.0,344090.0,6
145482.0,349716.0,6
149934.0,348620.0,6
148227.0,350704.0,6
156887.0,350955.0,6
153600.0,352654.0,6
142104.0,352045.0,6
151396.0,345969.0,6
145579.0,344761.0,6
149193.0,351500.0,6
150520.0,351016.0,6
152365.0,347281.0,6
149137.0,353807.0,6
154985.0,350602.0,6
148479.0,350237.0,6
151036.0,350965.0,6
152102.0,352583.0,6
150269.0,354824.0,6
152786.0,349454.0,6
151022.0,344657.0,6
147520.0,352941.0,6
144291.0,346510.0,6
155877.0,354501.0,6
148088.0,347954.0,6
150327.0,354726.0,6
151781.0,347642.0,6
150359.0,346535.0,6
147139.0,352725.0,6
148521.0,345563.0,6
149605.0,352102.0,6
154677.0,351845.0,6
147278.0,349277.0,6
152481.0,349174.0,6
150976.0,356572.0,6
149260.0,348748.0,6
146658.0,349067.0,6
149101.0,346956.0,6
149726.0,347413.0,6
145353.0,347699.0,6
150608.0,355440.0,6
147400.0,348512.0,6
149702.0,347799.0,6
151063.0,348696.0,6
147139.0,351962.0,6
149088.0,345769.0,6
151107.0,352084.0,6
144195.0,345231.0,6
153276.0,349916.0,6
157667.0,345018.0,6
153034.0,351990.0,6
149001.0,352080.0,6
151355.0,347972.0,6
146724.0,350672.0,6
155938.0,351106.0,6
152975.0,353945.0,6
152490.0,350653.0,6
147230.0,352994.0,6
151012.0,349734.0,6
148235.0,347784.0,6
149015.0,349782.0,6
148197.0,349193.0,6
146756.0,352450.0,6
147126.0,349536.0,6
149336.0,347287.0,6
144628.0,348976.0,6
151921.0,353932.0,6
149627.0,348657.0,6
152211.0,348149.0,6
150853.0,353181.0,6
151563.0,350475.0,6
145310.0,348390.0,6
146774.0,347353.0,6
148586.0,345202.0,6
150347.0,350517.0,6
153569.0,349359.0,6
149083.0,350912.0,6
153989.0,345816.0,6
151503.0,354309.0,6
153713.0,351904.0,6
150401.0,345111.0,6
147923.0,353118.0,6
145315.0,347683.0,6
150492.0,351000.0,6
152588.0,350949.0,6
149075.0,347144.0,6
148290.0,340826.0,6
149024.0,351587.0,6
146532.0,348577.0,6
148441.0,347963.0,6
149428.0,351261.0,6
150145.0,347844.0,6
149798.0,352092.0,6
151933.0,350668.0,6
150346.0,346915.0,6
155736.0,353207.0,6
150987.0,351592.0,6
155706.0,354510.0,6
147713.0,346963.0,6
151665.0,347350.0,6
149177.0,350904.0,6
151898.0,352289.0,6
151878.0,352793.0,6
143087.0,349329.0,6
145804.0,348838.0,6
145443.0,351598.0,6
151271.0,356308.0,6
154649.0,353248.0,6
148967.0,350163.0,6
152569.0,348449.0,6
151725.0,351745.0,6
146674.0,348144.0,6
151257.0,350876.0,6
147622.0,352211.0,6
154795.0,353388.0,6
149897.0,351840.0,6
155173.0,354853.0,6
148656.0,355690.0,6
151864.0,344216.0,6
149801.0,344384.0,6
143606.0,346458.0,6
146894.0,343403.0,6
151937.0,349070.0,6
149826.0,348924.0,6
146462.0,350434.0,6
148019.0,350702.0,6
150789.0,347920.0,6
146860.0,347127.0,6
153083.0,352805.0,6
147974.0,348596.0,6
155720.0,346258.0,6
146585.0,349691.0,6
150630.0,350705.0,6
145190.0,348226.0,6
147712.0,351859.0,6
148124.0,350523.0,6
151269.0,349457.0,6
152979.0,350159.0,6
150950.0,351537.0,6
148820.0,348493.0,6
152579.0,346939.0,6
152526.0,349763.0,6
150380.0,350444.0,6
151806.0,351784.0,6
151305.0,350036.0,6
146879.0,348249.0,6
152402.0,352117.0,6
147922.0,349435.0,6
148090.0,352348.0,6
150560.0,349773.0,6
149028.0,349883.0,6
149583.0,349669.0,6
151883.0,347290.0,6
153310.0,347414.0,6
149374.0,346913.0,6
151036.0,355719.0,6
149246.0,349295.0,6
150726.0,353032.0,6
151391.0,351238.0,6
148049.0,355655.0,6
150869.0,353004.0,6
151901.0,346330.0,6
150292.0,349000.0,6
155470.0,353353.0,6
148076.0,350714.0,6
147669.0,356894.0,6
144466.0,349296.0,6
152879.0,345405.0,6
152742.0,351671.0,6
149747.0,347106.0,6
152841.0,350440.0,6
150581.0,353450.0,6
150920.0,351062.0,6
150357.0,350979.0,6
151391.0,349519.0,6
150321.0,349571.0,6
158814.0,350557.0,6
146311.0,340824.0,6
144136.0,350651.0,6
146393.0,352755.0,6
146543.0,345571.0,6
148629.0,345074.0,6
149467.0,351901.0,6
149309.0,345188.0,6
151712.0,344887.0,6
151231.0,352606.0,6
152376.0,348179.0,6
155623.0,354479.0,6
153868.0,346321.0,6
145942.0,347661.0,6
142635.0,350024.0,6
152852.0,352014.0,6
144195.0,350891.0,6
150211.0,350624.0,6
150112.0,349288.0,6
157043.0,348882.0,6
149781.0,351490.0,6
148396.0,348622.0,6
150746.0,351401.0,6
150777.0,353500.0,6
150222.0,342945.0,6
148075.0,355485.0,6
146134.0,347625.0,6
151001.0,354242.0,6
145753.0,354457.0,6
146736.0,345052.0,6
154210.0,350978.0,6
148675.0,360774.0,6
149556.0,349280.0,6
152845.0,351815.0,6
149051.0,350946.0,6
153255.0,354315.0,6
148909.0,353322.0,6
153203.0,347342.0,6
151990.0,348819.0,6
149326.0,351013.0,6
147262.0,349542.0,6
146701.0,357646.0,6
149146.0,351295.0,6
148614.0,351238.0,6
148708.0,347235.0,6
153110.0,346197.0,6
149059.0,352405.0,6
153617.0,349741.0,6
148319.0,351874.0,6
153076.0,347691.0,6
148348.0,352654.0,6
150558.0,344350.0,6
153070.0,355236.0,6
148691.0,352533.0,6
148614.0,350208.0,6
156335.0,346980.0,6
153007.0,349050.0,6
148634.0,350664.0,6
152052.0,354005.0,6
148861.0,346634.0,6
152232.0,354298.0,6
154477.0,359157.0,6
144926.0,347934.0,6
153254.0,351800.0,6
154610.0,348393.0,6
150150.0,344613.0,6
155522.0,355179.0,6
150491.0,352233.0,6
146088.0,348002.0,6
143064.0,349663.0,6
148946.0,349171.0,6
152256.0,345626.0,6
151004.0,341031.0,6
151308.0,349981.0,6
148175.0,348362.0,6
150455.0,348231.0,6
144818.0,346820.0,6
147596.0,344042.0,6
147411.0,348099.0,6
151644.0,350672.0,6
149955.0,346655.0,6
146346.0,351052.0,6
149970.0,349139.0,6
147819.0,349463.0,6
147892.0,345293.0,6
152733.0,347868.0,6
150359.0,351326.0,6
151260.0,347641.0,6
152795.0,350788.0,6
150570.0,356280.0,6
151742.0,352676.0,6
152160.0,353480.0,6
153702.0,357797.0,6
151505.0,353849.0,6
154466.0,351698.0,6
150071.0,356147.0,6
149849.0,347138.0,6
155380.0,348392.0,6
148388.0,356189.0,6
149991.0,351429.0,6
152909.0,350158.0,6
150474.0,351489.0,6
154443.0,349613.0,6
153270.0,349408.0,6
150922.0,348875.0,6
147541.0,348011.0,6
151792.0,347210.0,6
145628.0,349374.0,6
150773.0,348269.0,6
152557.0,354792.0,6
150674.0,350808.0,6
152782.0,353492.0,6
156447.0,350205.0,6
152922.0,350036.0,6
150844.0,354043.0,6
152029.0,354824.0,6
151346.0,350238.0,6
145842.0,354910.0,6
148683.0,351365.0,6
153873.0,351547.0,6
149862.0,356883.0,6
151842.0,355016.0,6
146817.0,352536.0,6
150204.0,351286.0,6
151898.0,348496.0,6
145695.0,349207.0,6
151099.0,355843.0,6
149425.0,343582.0,6
147029.0,347699.0,6
149881.0,349394.0,6
144003.0,349867.0,6
143271.0,343714.0,6
146278.0,351292.0,6
146868.0,351983.0,6
146291.0,346671.0,6
144544.0,348639.0,6
150911.0,346273.0,6
144959.0,354607.0,6
150349.0,351210.0,6
152489.0,349459.0,6
149993.0,347087.0,6
150294.0,350340.0,6
148804.0,355180.0,6
145311.0,350397.0,6
149861.0,351098.0,6
153038.0,346527.0,6
155497.0,351072.0,6
148640.0,352306.0,6
144854.0,345139.0,6
150526.0,353603.0,6
151190.0,357876.0,6
149282.0,345026.0,6
146367.0,343134.0,6
156402.0,350412.0,6
142539.0,351642.0,6
148387.0,349582.0,6
145821.0,349083.0,6
147988.0,349819.0,6
151005.0,346751.0,6
150437.0,344871.0,6
147752.0,354751.0,6
152457.0,351166.0,6
151968.0,346460.0,6
152047.0,353590.0,6
148654.0,345783.0,6
153316.0,349948.0,6
152089.0,352540.0,6
157933.0,348148.0,6
153363.0,349237.0,6
153659.0,350459.0,6
150168.0,356160.0,6
145926.0,351037.0,6
148826.0,348626.0,6
147604.0,349051.0,6
148217.0,348940.0,6
151756.0,354287.0,6
148239.0,348929.0,6
147169.0,347226.0,6
148706.0,350628.0,6
149491.0,349651.0,6
151294.0,352625.0,6
146988.0,352718.0,6
151003.0,353521.0,6
150247.0,352061.0,6
154188.0,352409.0,6
149326.0,355921.0,6
149575.0,346308.0,6
146296.0,348537.0,6
145619.0,344229.0,6
150982.0,352991.0,6
149211.0,349989.0,6
151593.0,349217.0,6
147177.0,344303.0,6
156035.0,351181.0,6
150387.0,349221.0,6
153311.0,346068.0,6
149282.0,346286.0,6
149486.0,347551.0,6
152182.0,349431.0,6
151757.0,344988.0,6
146457.0,349073.0,6
145153.0,351453.0,6
146528.0,348468.0,6
145523.0,347356.0,6
150188.0,350976.0,6
148700.0,353334.0,6
148836.0,348478.0,6
145696.0,348101.0,6
152465.0,345729.0,6
151390.0,347063.0,6
149717.0,351878.0,6
153229.0,349965.0,6
147236.0,352129.0,6
151311.0,352239.0,6
151102.0,351293.0,6
151104.0,352523.0,6
147694.0,354563.0,6
151034.0,351918.0,6
148372.0,351177.0,6
147165.0,349581.0,6
146195.0,345711.0,6
153282.0,348739.0,6
147325.0,350758.0,6
149453.0,346448.0,6
146178.0,351091.0,6
149060.0,350921.0,6
139779.0,349293.0,6
146563.0,350605.0,6
145489.0,349624.0,6
146792.0,349610.0,6
149326.0,349905.0,6
148971.0,352822.0,6
156149.0,350330.0,6
148192.0,341509.0,6
149209.0,348391.0,6
145037.0,350120.0,6
148490.0,352869.0,6
145769.0,353920.0,6
150096.0,347047.0,6
152698.0,352664.0,6
151278.0,350876.0,6
147784.0,349123.0,6
144844.0,349562.0,6
154617.0,350373.0,6
156483.0,351090.0,6
150381.0,350786.0,6
146870.0,347574.0,6
153788.0,347091.0,6
148126.0,352851.0,6
148514.0,349160.0,6
152803.0,354731.0,6
145620.0,346654.0,6
143812.0,347512.0,6
151330.0,354605.0,6
151267.0,354556.0,6
150301.0,346792.0,6
151571.0,350807.0,6
153422.0,354562.0,6
153069.0,354500.0,6
148202.0,345777.0,6
152561.0,355348.0,6
150548.0,352137.0,6
148401.0,350555.0,6
146226.0,348913.0,6
152046.0,347165.0,6
148882.0,350187.0,6
150147.0,349207.0,6
147492.0,357018.0,6
145097.0,350108.0,6
150543.0,349509.0,6
149803.0,349936.0,6
153792.0,348451.0,6
152535.0,356772.0,6
153331.0,352337.0,6
147632.0,349999.0,6
147039.0,353238.0,6
145987.0,349494.0,6
151575.0,349850.0,6
158820.0,349131.0,6
152301.0,348293.0,6
147555.0,354804.0,6
152646.0,352683.0,6
146432.0,349917.0,6
145495.0,354912.0,6
152269.0,350301.0,6
147540.0,350667.0,6
150999.0,345632.0,6
154448.0,351940.0,6
151268.0,345573.0,6
152940.0,347184.0,6
144922.0,352479.0,6
152092.0,351314.0,6
156763.0,347932.0,6
151711.0,348918.0,6
145127.0,350320.0,6
149358.0,350628.0,6
148419.0,344457.0,6
151211.0,346327.0,6
151303.0,344552.0,6
151282.0,349900.0,6
148850.0,344470.0,6
148105.0,352019.0,6
148136.0,346650.0,6
152699.0,346789.0,6
144140.0,355048.0,6
149344.0,356738.0,6
150855.0,347508.0,6
147936.0,349677.0,6
151509.0,356327.0,6
149774.0,348278.0,6
147033.0,355107.0,6
150510.0,352630.0,6
149152.0,350090.0,6
148704.0,348759.0,6
147751.0,355102.0,6
150194.0,352257.0,6
144162.0,347425.0,6
148740.0,351110.0,6
148281.0,347066.0,6
147116.0,350180.0,6
152064.0,355026.0,6
147678.0,351441.0,6
151710.0,347781.0,6
153086.0,351403.0,6
149504.0,347755.0,6
150878.0,356441.0,6
152022.0,344558.0,6
149744.0,347899.0,6
151710.0,352598.0,6
146007.0,347020.0,6
153511.0,350407.0,6
146871.0,351747.0,6
144217.0,353379.0,6
154378.0,347521.0,6
149802.0,349446.0,6
151420.0,348658.0,6
148851.0,349526.0,6
146773.0,350840.0,6
140282.0,347082.0,6
151980.0,352716.0,6
149093.0,351252.0,6
149376.0,348451.0,6
151283.0,350997.0,6
145512.0,352648.0,6
147693.0,352894.0,6
153628.0,352465.0,6
151891.0,349985.0,6
145948.0,347644.0,6
143033.0,350008.0,6
148194.0,348353.0,6
150677.0,349023.0,6
152980.0,353208.0,6
150296.0,354583.0,6
146451.0,351520.0,6
150968.0,356557.0,6
146293.0,344818.0,6
146961.0,349768.0,6
147933.0,350093.0,6
146112.0,354691.0,6
149143.0,351492.0,6
147154.0,348696.0,6
149097.0,351653.0,6
148538.0,351875.0,6
148704.0,350445.0,6
148408.0,343461.0,6
153900.0,353609.0,6
151930.0,339207.0,6
150187.0,350363.0,6
145361.0,344655.0,6
144859.0,348369.0,6
143787.0,353779.0,6
158238.0,349208.0,6
153075.0,356340.0,6
150813.0,352530.0,6
146919.0,348916.0,6
146375.0,346795.0,6
151732.0,348613.0,6
154949.0,351673.0,6
144645.0,342006.0,6
148579.0,351793.0,6
149733.0,350853.0,6
143701.0,351947.0,6
152660.0,356708.0,6
148689.0,348850.0,6
156047.0,347519.0,6
148764.0,353588.0,6
151294.0,352944.0,6
146387.0,349189.0,6
148024.0,347935.0,6
146304.0,350414.0,6
151241.0,346569.0,6
154117.0,350620.0,6
148123.0,347805.0,6
151380.0,347560.0,6
148405.0,352886.0,6
150323.0,350128.0,6
153783.0,354629.0,6
150380.0,346620.0,6
146721.0,350428.0,6
147290.0,346437.0,6
149463.0,351893.0,6
149394.0,354046.0,6
147262.0,352947.0,6
150571.0,343401.0,6
154005.0,352546.0,6
149206.0,349948.0,6
149353.0,350987.0,6
143038.0,347581.0,6
147551.0,344560.0,6
145594.0,352369.0,6
148779.0,348282.0,6
151662.0,349129.0,6
154817.0,351011.0,6
155687.0,358550.0,6
149630.0,357180.0,6
148987.0,345750.0,6
152585.0,348767.0,6
151550.0,353262.0,6
152420.0,343719.0,6
152461.0,354160.0,6
145319.0,348540.0,6
151709.0,354574.0,6
149711.0,347203.0,6
147596.0,346857.0,6
147807.0,357063.0,6
154052.0,352255.0,6
147439.0,348769.0,6
146089.0,346359.0,6
150679.0,353540.0,6
156359.0,351712.0,6
150081.0,342885.0,6
150975.0,347255.0,6
147033.0,359048.0,6
155294.0,350492.0,6
150395.0,343748.0,6
151676.0,347374.0,6
146989.0,348378.0,6
152701.0,352456.0,6
151231.0,349611.0,6
146344.0,349954.0,6
150126.0,349956.0,6
148575.0,346836.0,6
150345.0,353725.0,6
149208.0,348771.0,6
149399.0,348482.0,6
146734.0,350287.0,6
148978.0,349687.0,6
152424.0,348601.0,6
155517.0,350952.0,6
146330.0,356281.0,6
157518.0,352455.0,6
154826.0,348421.0,6
150533.0,347317.0,6
149048.0,349153.0,6
147791.0,344820.0,6
152633.0,356008.0,6
147803.0,350423.0,6
148539.0,346193.0,6
152794.0,350659.0,6
151379.0,345596.0,6
152836.0,352116.0,6
151596.0,349589.0,6
148732.0,350005.0,6
148375.0,350976.0,6
152518.0,352938.0,6
147878.0,347240.0,6
153753.0,345759.0,6
152500.0,349923.0,6
150910.0,347502.0,6
150010.0,351338.0,6
151156.0,344280.0,6
161152.0,353817.0,6
149644.0,350928.0,6
145078.0,346010.0,6
156056.0,349607.0,6
151929.0,352829.0,6
147951.0,357430.0,6
158277.0,349723.0,6
151742.0,354522.0,6
150930.0,347385.0,6
147540.0,350405.0,6
146632.0,349010.0,6
144408.0,350511.0,6
148663.0,348299.0,6
146670.0,345195.0,6
152048.0,349353.0,6
148996.0,351283.0,6
155594.0,348967.0,6
154777.0,349898.0,6
150519.0,351317.0,6
149106.0,351607.0,6
153643.0,348056.0,6
146374.0,348793.0,6
152130.0,352952.0,6
147884.0,350829.0,6
148734.0,345632.0,6
147876.0,354658.0,6
151820.0,348242.0,6
147539.0,347556.0,6
146637.0,345184.0,6
151749.0,349830.0,6
148661.0,349543.0,6
151143.0,349099.0,6
148887.0,347247.0,6
150852.0,344860.0,6
141890.0,358668.0,6
151473.0,354870.0,6
155861.0,349457.0,6
153287.0,349967.0,6
152881.0,351417.0,6
149242.0,349886.0,6
150572.0,348263.0,6
150772.0,353016.0,6
150305.0,346449.0,6
147374.0,355896.0,6
148886.0,344341.0,6
149447.0,348927.0,6
148480.0,352594.0,6
152646.0,350636.0,6
158027.0,346073.0,6
145815.0,352482.0,6
150406.0,350554.0,6
145439.0,346981.0,6
154119.0,351682.0,6
154459.0,352825.0,6
144743.0,356347.0,6
156146.0,350320.0,6
146570.0,348731.0,6
150717.0,348483.0,6
153475.0,344284.0,6
150465.0,351687.0,6
157260.0,344262.0,6
158704.0,350021.0,6
150437.0,349178.0,6
143969.0,352056.0,6
148846.0,341165.0,6
147318.0,352620.0,6
147582.0,348124.0,6
146434.0,345575.0,6
150247.0,349997.0,6
156662.0,351400.0,6
147736.0,348439.0,6
149113.0,345288.0,6
153689.0,354165.0,6
153835.0,351004.0,6
151535.0,347929.0,6
153245.0,354152.0,6
152753.0,351431.0,6
148793.0,345891.0,6
151356.0,352090.0,6
149054.0,344256.0,6
147154.0,346387.0,6
152007.0,350678.0,6
150213.0,351315.0,6
149408.0,350163.0,6
150923.0,344010.0,6
153123.0,352888.0,6
151243.0,354094.0,6
150615.0,353734.0,6
150885.0,348294.0,6
150162.0,348777.0,6
147551.0,346554.0,6
152488.0,351036.0,6
154455.0,351239.0,6
148311.0,347404.0,6
156096.0,353503.0,6
149443.0,352626.0,6
149229.0,351991.0,6
147162.0,347345.0,6
147494.0,345538.0,6
146986.0,351751.0,6
151119.0,354665.0,6
155050.0,346446.0,6
151668.0,343219.0,6
152701.0,354789.0,6
154243.0,350230.0,6
142096.0,352915.0,6
149470.0,353048.0,6
151116.0,346277.0,6
152268.0,348868.0,6
145874.0,346960.0,6
146819.0,350247.0,6
152500.0,353920.0,6
149631.0,350139.0,6
151749.0,343567.0,6
146962.0,353583.0,6
144833.0,349492.0,6
152407.0,348795.0,6
153774.0,343760.0,6
155161.0,351693.0,6
145155.0,350287.0,6
145773.0,350643.0,6
145339.0,346142.0,6
149868.0,347689.0,6
148054.0,346922.0,6
154156.0,356040.0,6
145399.0,346959.0,6
144490.0,348830.0,6
150649.0,347264.0,6
153772.0,353243.0,6
147461.0,349708.0,6
145998.0,349829.0,6
149528.0,352909.0,6
144825.0,351607.0,6
150055.0,352478.0,6
152620.0,343551.0,6
150689.0,350761.0,6
143962.0,352437.0,6
148302.0,350931.0,6
149045.0,352742.0,6
155735.0,357248.0,6
152893.0,354218.0,6
149819.0,346448.0,6
154141.0,347802.0,6
146696.0,349286.0,6
148899.0,347868.0,6
154467.0,350198.0,6
154751.0,354339.0,6
152310.0,348559.0,6
151552.0,349255.0,6
148147.0,349099.0,6
152356.0,352358.0,6
147381.0,353000.0,6
